#CABOPER.A10
#[O]CESAR_surface_radiation.ctr
      day   btime   etime         SWD         SWU         LWD         LWU 
   y4mmdd    hhmm    hhmm        W/m2        W/m2        W/m2        W/m2 
 20030914    0130    0140  0.00000E+0  0.00000E+0  3.06459E+2  3.40826E+2
 20030914    0140    0150  0.00000E+0  0.00000E+0  3.03979E+2  3.37667E+2
 20030914    0150    0200  0.00000E+0  0.00000E+0  3.03043E+2  3.40714E+2
 20030914    0200    0210  0.00000E+0  0.00000E+0  3.02979E+2  3.39714E+2
 20030914    0210    0220  0.00000E+0  0.00000E+0  3.01563E+2  3.40028E+2
 20030914    0220    0230  0.00000E+0  0.00000E+0  3.05043E+2  3.41241E+2
 20030914    0230    0240  0.00000E+0  0.00000E+0  3.04172E+2  3.42140E+2
 20030914    0240    0250  0.00000E+0  0.00000E+0  3.04172E+2  3.40566E+2
 20030914    0250    0300  0.00000E+0  0.00000E+0  3.04172E+2  3.46176E+2
 20030914    0300    0310  0.00000E+0  0.00000E+0  3.00948E+2  3.52111E+2
 20030914    0310    0320  0.00000E+0  0.00000E+0  3.03429E+2  3.54797E+2
 20030914    0320    0330  0.00000E+0  0.00000E+0  3.02493E+2  3.53223E+2
 20030914    0330    0340  0.00000E+0  0.00000E+0  3.03429E+2  3.52223E+2
 20030914    0340    0350  0.00000E+0  0.00000E+0  3.03429E+2  3.49862E+2
 20030914    0350    0400  0.00000E+0  0.00000E+0  3.04845E+2  3.44927E+2
 20030914    0400    0410  0.00000E+0  0.00000E+0  3.00429E+2  3.42140E+2
 20030914    0410    0420  0.00000E+0  0.00000E+0  3.03716E+2  3.42613E+2
 20030914    0420    0430  0.00000E+0  0.00000E+0  2.99236E+2  3.42187E+2
 20030914    0430    0440  0.00000E+0  0.00000E+0  3.02043E+2  3.40602E+2
 20030914    0440    0450  0.00000E+0  0.00000E+0  3.02172E+2  3.44075E+2
 20030914    0450    0500  0.00000E+0  0.00000E+0  2.99300E+2  3.43187E+2
 20030914    0500    0510  0.00000E+0  0.00000E+0  3.01172E+2  3.43075E+2
 20030914    0510    0520  2.00000E+0  0.00000E+0  3.01236E+2  3.42602E+2
 20030914    0520    0530  9.00000E+0  0.00000E+0  2.97948E+2  3.45176E+2
 20030914    0530    0540  2.40000E+1  4.00000E+0  2.97077E+2  3.45288E+2
 20030914    0540    0550  4.10000E+1  1.00000E+1  2.96077E+2  3.44288E+2
 20030914    0550    0600  6.40000E+1  1.70000E+1  2.98820E+2  3.45750E+2
 20030914    0600    0610  8.70000E+1  2.40000E+1  3.02755E+2  3.50999E+2
 20030914    0610    0620  1.11000E+2  3.00000E+1  3.03532E+2  3.59461E+2
 20030914    0620    0630  1.35000E+2  3.50000E+1  3.04853E+2  3.66934E+2
 20030914    0630    0640  1.61000E+2  4.10000E+1  3.09397E+2  3.71620E+2
 20030914    0640    0650  1.88000E+2  4.60000E+1  3.06173E+2  3.76880E+2
 20030914    0650    0700  2.14000E+2  5.20000E+1  3.08237E+2  3.78880E+2
 20030914    0700    0710  2.38000E+2  5.70000E+1  3.10301E+2  3.82667E+2
 20030914    0710    0720  1.88000E+2  4.10000E+1  3.10975E+2  3.83779E+2
 20030914    0720    0730  2.83000E+2  6.70000E+1  3.13301E+2  3.88028E+2
 20030914    0730    0740  3.15000E+2  7.40000E+1  3.12077E+2  3.92129E+2
 20030914    0740    0750  3.39000E+2  7.90000E+1  3.13206E+2  4.01436E+2
 20030914    0750    0800  3.63000E+2  8.40000E+1  3.16205E+2  4.06899E+2
 20030914    0800    0810  3.88000E+2  8.90000E+1  3.16398E+2  4.10585E+2
 20030914    0810    0820  4.12000E+2  9.40000E+1  3.17462E+2  4.12686E+2
 20030914    0820    0830  4.35000E+2  9.80000E+1  3.19461E+2  4.16260E+2
 20030914    0830    0840  4.60000E+2  1.03000E+2  3.20589E+2  4.22307E+2
 20030914    0840    0850  4.82000E+2  1.08000E+2  3.23589E+2  4.23621E+2
 20030914    0850    0900  5.05000E+2  1.12000E+2  3.24717E+2  4.25834E+2
 20030914    0900    0910  5.31000E+2  1.17000E+2  3.26717E+2  4.27834E+2
 20030914    0910    0920  5.39000E+2  1.18000E+2  3.25364E+2  4.29834E+2
 20030914    0920    0930  5.42000E+2  1.17000E+2  3.30716E+2  4.32621E+2
 20030914    0930    0940  5.53000E+2  1.19000E+2  3.32716E+2  4.36196E+2
 20030914    0940    0950  6.27000E+2  1.35000E+2  3.31363E+2  4.39770E+2
 20030914    0950    1000  5.44000E+2  1.16000E+2  3.28165E+2  4.34159E+2
 20030914    1000    1010  5.78000E+2  1.23000E+2  3.29972E+2  4.34047E+2
 20030914    1010    1020  6.27000E+2  1.33000E+2  3.24268E+2  4.37510E+2
 20030914    1020    1030  6.43000E+2  1.36000E+2  3.27748E+2  4.43243E+2
 20030914    1030    1040  6.52000E+2  1.37000E+2  3.29620E+2  4.44131E+2
 20030914    1040    1050  6.54000E+2  1.37000E+2  3.29748E+2  4.44557E+2
 20030914    1050    1100  6.57000E+2  1.38000E+2  3.33100E+2  4.45243E+2
 20030914    1100    1110  6.64000E+2  1.39000E+2  3.30684E+2  4.46918E+2
 20030914    1110    1120  6.78000E+2  1.41000E+2  3.32619E+2  4.49594E+2
 20030914    1120    1130  6.68000E+2  1.39000E+2  3.31684E+2  4.50493E+2
 20030914    1130    1140  6.23000E+2  1.29000E+2  3.30748E+2  4.51966E+2
 20030914    1140    1150  6.44000E+2  1.35000E+2  3.31684E+2  4.50391E+2
 20030914    1150    1200  6.56000E+2  1.38000E+2  3.32619E+2  4.49594E+2
 20030914    1200    1210  6.32000E+2  1.33000E+2  3.36035E+2  4.52067E+2
 20030914    1210    1220  6.62000E+2  1.39000E+2  3.34555E+2  4.54428E+2
 20030914    1220    1230  6.53000E+2  1.37000E+2  3.33619E+2  4.52067E+2
 20030914    1230    1240  6.44000E+2  1.36000E+2  3.36427E+2  4.59364E+2
 20030914    1240    1250  6.33000E+2  1.34000E+2  3.36555E+2  4.54067E+2
 20030914    1250    1300  6.26000E+2  1.33000E+2  3.35555E+2  4.51604E+2
 20030914    1300    1310  6.17000E+2  1.32000E+2  3.38426E+2  4.53483E+2
 20030914    1310    1320  5.91000E+2  1.27000E+2  3.36683E+2  4.53020E+2
 20030914    1320    1330  5.73000E+2  1.23000E+2  3.38163E+2  4.50557E+2
 20030914    1330    1340  5.70000E+2  1.24000E+2  3.40970E+2  4.53706E+2
 20030914    1340    1350  5.49000E+2  1.20000E+2  3.39163E+2  4.49196E+2
 20030914    1350    1400  5.40000E+2  1.19000E+2  3.36747E+2  4.49297E+2
 20030914    1400    1410  5.17000E+2  1.13000E+2  3.39163E+2  4.48520E+2
 20030914    1410    1420  4.97000E+2  1.10000E+2  3.38163E+2  4.43686E+2
 20030914    1420    1430  4.88000E+2  1.10000E+2  3.38227E+2  4.42111E+2
 20030914    1430    1440  4.69000E+2  1.05000E+2  3.38163E+2  4.44371E+2
 20030914    1440    1450  4.48000E+2  1.01000E+2  3.38163E+2  4.43584E+2
 20030914    1450    1500  3.96000E+2  9.00000E+1  3.39643E+2  4.38074E+2
 20030914    1500    1510  3.84000E+2  8.70000E+1  3.38643E+2  4.32926E+2
 20030914    1510    1520  3.74000E+2  8.60000E+1  3.36163E+2  4.33027E+2
 20030914    1520    1530  3.47000E+2  7.90000E+1  3.39579E+2  4.32351E+2
 20030914    1530    1540  3.20000E+2  7.30000E+1  3.37644E+2  4.29676E+2
 20030914    1540    1550  2.85000E+2  6.50000E+1  3.37580E+2  4.27990E+2
 20030914    1550    1600  2.67000E+2  6.10000E+1  3.37580E+2  4.25629E+2
 20030914    1600    1610  2.41000E+2  5.50000E+1  3.40932E+2  4.22480E+2
 20030914    1610    1620  2.12000E+2  4.90000E+1  3.34644E+2  4.18119E+2
 20030914    1620    1630  1.84000E+2  4.40000E+1  3.38868E+2  4.16332E+2
 20030914    1630    1640  1.57000E+2  3.80000E+1  3.40284E+2  4.11970E+2
 20030914    1640    1650  1.34000E+2  3.40000E+1  3.34869E+2  4.06924E+2
 20030914    1650    1700  1.12000E+2  2.80000E+1  3.32869E+2  4.02562E+2
 20030914    1700    1710  8.70000E+1  2.30000E+1  3.34222E+2  4.00461E+2
 20030914    1710    1720  6.60000E+1  1.70000E+1  3.32158E+2  3.95100E+2
 20030914    1720    1730  4.60000E+1  1.10000E+1  3.31030E+2  3.90526E+2
 20030914    1730    1740  2.70000E+1  5.00000E+0  3.30902E+2  3.81544E+2
 20030914    1740    1750  1.10000E+1  0.00000E+0  3.32254E+2  3.77868E+2
 20030914    1750    1800  1.00000E+0  0.00000E+0  3.29190E+2  3.74767E+2
 20030914    1800    1810  0.00000E+0  0.00000E+0  3.27934E+2  3.70454E+2
 20030914    1810    1820  0.00000E+0  0.00000E+0  3.29030E+2  3.63556E+2
 20030914    1820    1830  0.00000E+0  0.00000E+0  3.23357E+2  3.62279E+2
 20030914    1830    1840  0.00000E+0  0.00000E+0  3.24972E+2  3.59055E+2
 20030914    1840    1850  0.00000E+0  0.00000E+0  3.22556E+2  3.60629E+2
 20030914    1850    1900  0.00000E+0  0.00000E+0  3.21556E+2  3.58842E+2
 20030914    1900    1910  0.00000E+0  0.00000E+0  3.22427E+2  3.57055E+2
 20030914    1910    1920  0.00000E+0  0.00000E+0  3.21492E+2  3.56268E+2
 20030914    1920    1930  0.00000E+0  0.00000E+0  3.24363E+2  3.60518E+2
 20030914    1930    1940  0.00000E+0  0.00000E+0  3.24101E+2  3.59954E+2
 20030914    1940    1950  0.00000E+0  0.00000E+0  3.20453E+2  3.55113E+2
 20030914    1950    2000  0.00000E+0  0.00000E+0  3.19523E+2  3.52464E+2
 20030914    2000    2010  0.00000E+0  0.00000E+0  3.16978E+2  3.51352E+2
 20030914    2010    2020  0.00000E+0  0.00000E+0  3.16043E+2  3.52926E+2
 20030914    2020    2030  0.00000E+0  0.00000E+0  3.15978E+2  3.51139E+2
 20030914    2030    2040  0.00000E+0  0.00000E+0  3.17850E+2  3.49666E+2
 20030914    2040    2050  0.00000E+0  0.00000E+0  3.19914E+2  3.52666E+2
 20030914    2050    2100  0.00000E+0  0.00000E+0  3.21523E+2  3.54464E+2
 20030914    2100    2110  0.00000E+0  0.00000E+0  3.15107E+2  3.51251E+2
 20030914    2110    2120  0.00000E+0  0.00000E+0  3.13562E+2  3.48879E+2
 20030914    2120    2130  0.00000E+0  0.00000E+0  3.13626E+2  3.52139E+2
 20030914    2130    2140  0.00000E+0  0.00000E+0  3.15107E+2  3.53612E+2
 20030914    2140    2150  0.00000E+0  0.00000E+0  3.14978E+2  3.49352E+2
 20030914    2150    2200  0.00000E+0  0.00000E+0  3.16786E+2  3.49241E+2
 20030914    2200    2210  0.00000E+0  0.00000E+0  3.18786E+2  3.51241E+2
 20030914    2210    2220  0.00000E+0  0.00000E+0  3.14626E+2  3.50879E+2
 20030914    2220    2230  0.00000E+0  0.00000E+0  3.18107E+2  3.52778E+2
 20030914    2230    2240  0.00000E+0  0.00000E+0  3.18107E+2  3.51991E+2
 20030914    2240    2250  0.00000E+0  0.00000E+0  3.16171E+2  3.50204E+2
 20030914    2250    2300  0.00000E+0  0.00000E+0  3.15171E+2  3.52251E+2
 20030914    2300    2310  0.00000E+0  0.00000E+0  3.16523E+2  3.49464E+2
 20030914    2310    2320  0.00000E+0  0.00000E+0  3.13914E+2  3.49038E+2
 20030914    2320    2330  0.00000E+0  0.00000E+0  3.11979E+2  3.46251E+2
 20030914    2330    2340  0.00000E+0  0.00000E+0  3.10850E+2  3.45825E+2
 20030914    2340    2350  0.00000E+0  0.00000E+0  3.11722E+2  3.45714E+2
 20030914    2350    2400  0.00000E+0  0.00000E+0  3.12722E+2  3.44927E+2
 20030915    0000    0010  0.00000E+0  0.00000E+0  3.11786E+2  3.47187E+2
 20030915    0010    0020  0.00000E+0  0.00000E+0  3.10722E+2  3.43714E+2
 20030915    0020    0030  0.00000E+0  0.00000E+0  3.13529E+2  3.46075E+2
 20030915    0030    0040  0.00000E+0  0.00000E+0  3.12657E+2  3.46974E+2
 20030915    0040    0050  0.00000E+0  0.00000E+0  3.09241E+2  3.46288E+2
 20030915    0050    0100  0.00000E+0  0.00000E+0  3.11722E+2  3.46187E+2
 20030915    0100    0110  0.00000E+0  0.00000E+0  3.11657E+2  3.42927E+2
 20030915    0110    0120  0.00000E+0  0.00000E+0  3.10658E+2  3.41927E+2
 20030915    0120    0130  0.00000E+0  0.00000E+0  3.10593E+2  3.42501E+2
 20030915    0130    0140  0.00000E+0  0.00000E+0  3.10529E+2  3.43075E+2
 20030915    0140    0150  0.00000E+0  0.00000E+0  3.11465E+2  3.43862E+2
 20030915    0150    0200  0.00000E+0  0.00000E+0  3.07113E+2  3.46122E+2
 20030915    0200    0210  0.00000E+0  0.00000E+0  3.12401E+2  3.44649E+2
 20030915    0210    0220  0.00000E+0  0.00000E+0  3.08658E+2  3.44548E+2
 20030915    0220    0230  0.00000E+0  0.00000E+0  3.09465E+2  3.43335E+2
 20030915    0230    0240  0.00000E+0  0.00000E+0  3.07920E+2  3.39389E+2
 20030915    0240    0250  0.00000E+0  0.00000E+0  3.12336E+2  3.41389E+2
 20030915    0250    0300  0.00000E+0  0.00000E+0  3.09049E+2  3.44862E+2
 20030915    0300    0310  0.00000E+0  0.00000E+0  3.11465E+2  3.44548E+2
 20030915    0310    0320  0.00000E+0  0.00000E+0  3.13272E+2  3.43649E+2
 20030915    0320    0330  0.00000E+0  0.00000E+0  3.15208E+2  3.43963E+2
 20030915    0330    0340  0.00000E+0  0.00000E+0  3.11984E+2  3.44389E+2
 20030915    0340    0350  0.00000E+0  0.00000E+0  3.10658E+2  3.44974E+2
 20030915    0350    0400  0.00000E+0  0.00000E+0  3.11465E+2  3.44548E+2
 20030915    0400    0410  0.00000E+0  0.00000E+0  3.11336E+2  3.40288E+2
 20030915    0410    0420  0.00000E+0  0.00000E+0  3.13208E+2  3.40862E+2
 20030915    0420    0430  0.00000E+0  0.00000E+0  3.08856E+2  3.42436E+2
 20030915    0430    0440  0.00000E+0  0.00000E+0  3.12272E+2  3.43436E+2
 20030915    0440    0450  0.00000E+0  0.00000E+0  3.11272E+2  3.43909E+2
 20030915    0450    0500  0.00000E+0  0.00000E+0  3.09792E+2  3.44010E+2
 20030915    0500    0510  0.00000E+0  0.00000E+0  3.13208E+2  3.44223E+2
 20030915    0510    0520  1.00000E+0  0.00000E+0  3.08920E+2  3.44223E+2
 20030915    0520    0530  5.00000E+0  0.00000E+0  3.08920E+2  3.45010E+2
 20030915    0530    0540  1.00000E+1  0.00000E+0  3.12336E+2  3.47483E+2
 20030915    0540    0550  2.80000E+1  5.00000E+0  3.10856E+2  3.46898E+2
 20030915    0550    0600  5.30000E+1  1.30000E+1  3.13856E+2  3.52259E+2
 20030915    0600    0610  7.60000E+1  2.00000E+1  3.13568E+2  3.59407E+2
 20030915    0610    0620  1.04000E+2  2.80000E+1  3.16760E+2  3.65295E+2
 20030915    0620    0630  1.26000E+2  3.40000E+1  3.15601E+2  3.72082E+2
 20030915    0630    0640  1.58000E+2  4.10000E+1  3.21210E+2  3.77082E+2
 20030915    0640    0650  1.88000E+2  4.80000E+1  3.20050E+2  3.85342E+2
 20030915    0650    0700  2.17000E+2  5.40000E+1  3.21243E+2  3.89241E+2
 20030915    0700    0710  2.29000E+2  5.60000E+1  3.25723E+2  3.94501E+2
 20030915    0710    0720  2.45000E+2  5.80000E+1  3.25851E+2  3.92454E+2
 20030915    0720    0730  2.87000E+2  6.90000E+1  3.24435E+2  3.97602E+2
 20030915    0730    0740  3.24000E+2  7.80000E+1  3.27499E+2  4.02963E+2
 20030915    0740    0750  3.04000E+2  7.10000E+1  3.25755E+2  4.04288E+2
 20030915    0750    0800  3.67000E+2  8.60000E+1  3.30562E+2  4.07750E+2
 20030915    0800    0810  3.93000E+2  9.30000E+1  3.29274E+2  4.14112E+2
 20030915    0810    0820  3.77000E+2  8.90000E+1  3.31883E+2  4.14537E+2
 20030915    0820    0830  3.86000E+2  9.00000E+1  3.30531E+2  4.20686E+2
 20030915    0830    0840  3.95000E+2  9.10000E+1  3.36011E+2  4.24473E+2
 20030915    0840    0850  4.66000E+2  1.07000E+2  3.37530E+2  4.29148E+2
 20030915    0850    0900  4.77000E+2  1.07000E+2  3.42074E+2  4.33047E+2
 20030915    0900    0910  5.09000E+2  1.13000E+2  3.39786E+2  4.34260E+2
 20030915    0910    0920  5.21000E+2  1.15000E+2  3.42721E+2  4.40196E+2
 20030915    0920    0930  5.26000E+2  1.15000E+2  3.44721E+2  4.43770E+2
 20030915    0930    0940  5.31000E+2  1.15000E+2  3.51944E+2  4.47344E+2
 20030915    0940    0950  5.47000E+2  1.18000E+2  3.48656E+2  4.50131E+2
 20030915    0950    1000  5.98000E+2  1.30000E+2  3.49304E+2  4.54807E+2
 20030915    1000    1010  5.81000E+2  1.23000E+2  3.53783E+2  4.56706E+2
 20030915    1010    1020  6.25000E+2  1.33000E+2  3.55783E+2  4.61067E+2
 20030915    1020    1030  5.83000E+2  1.23000E+2  3.54911E+2  4.61392E+2
 20030915    1030    1040  6.48000E+2  1.38000E+2  3.52495E+2  4.63067E+2
 20030915    1040    1050  5.80000E+2  1.22000E+2  3.55039E+2  4.61919E+2
 20030915    1050    1100  5.78000E+2  1.21000E+2  3.58455E+2  4.60345E+2
 20030915    1100    1110  6.10000E+2  1.28000E+2  3.56911E+2  4.60446E+2
 20030915    1110    1120  5.64000E+2  1.18000E+2  3.60391E+2  4.59770E+2
 20030915    1120    1130  3.77000E+2  7.70000E+1  3.56064E+2  4.49121E+2
 20030915    1130    1140  4.48000E+2  9.30000E+1  3.55264E+2  4.46111E+2
 20030915    1140    1150  7.17000E+2  1.54000E+2  3.60501E+2  4.65946E+2
 20030915    1150    1200  5.36000E+2  1.12000E+2  3.64198E+2  4.60196E+2
 20030915    1200    1210  5.97000E+2  1.25000E+2  3.66461E+2  4.68281E+2
 20030915    1210    1220  5.94000E+2  1.25000E+2  3.66461E+2  4.66706E+2
 20030915    1220    1230  5.12000E+2  1.07000E+2  3.69877E+2  4.58834E+2
 20030915    1230    1240  3.72000E+2  7.50000E+1  3.77389E+2  4.50435E+2
 20030915    1240    1250  3.96000E+2  8.10000E+1  3.73301E+2  4.49324E+2
 20030915    1250    1300  3.61000E+2  7.40000E+1  3.72845E+2  4.46648E+2
 20030915    1300    1310  4.18000E+2  8.80000E+1  3.68557E+2  4.51473E+2
 20030915    1310    1320  4.18000E+2  8.80000E+1  3.63070E+2  4.50899E+2
 20030915    1320    1330  4.85000E+2  1.04000E+2  3.65006E+2  4.55149E+2
 20030915    1330    1340  5.11000E+2  1.11000E+2  3.61782E+2  4.59510E+2
 20030915    1340    1350  5.07000E+2  1.11000E+2  3.66262E+2  4.61622E+2
 20030915    1350    1400  3.16000E+2  6.60000E+1  3.66351E+2  4.47138E+2
 20030915    1400    1410  4.23000E+2  9.20000E+1  3.66070E+2  4.54111E+2
 20030915    1410    1420  3.91000E+2  8.50000E+1  3.67742E+2  4.52962E+2
 20030915    1420    1430  3.96000E+2  8.70000E+1  3.67742E+2  4.51287E+2
 20030915    1430    1440  3.46000E+2  7.50000E+1  3.65806E+2  4.48138E+2
 20030915    1440    1450  3.38000E+2  7.40000E+1  3.67678E+2  4.46351E+2
 20030915    1450    1500  3.29000E+2  7.30000E+1  3.66678E+2  4.46138E+2
 20030915    1500    1510  2.80000E+2  6.10000E+1  3.61935E+2  4.40628E+2
 20030915    1510    1520  3.06000E+2  6.80000E+1  3.63807E+2  4.42091E+2
 20030915    1520    1530  2.78000E+2  6.20000E+1  3.61935E+2  4.41415E+2
 20030915    1530    1540  2.15000E+2  4.60000E+1  3.61416E+2  4.36165E+2
 20030915    1540    1550  1.70000E+2  3.50000E+1  3.63640E+2  4.32378E+2
 20030915    1550    1600  1.20000E+2  2.20000E+1  3.63993E+2  4.23757E+2
 20030915    1600    1610  1.02000E+2  1.90000E+1  3.59449E+2  4.20757E+2
 20030915    1610    1620  8.40000E+1  1.40000E+1  3.61128E+2  4.15497E+2
 20030915    1620    1630  7.80000E+1  1.30000E+1  3.61872E+2  4.14757E+2
 20030915    1630    1640  7.10000E+1  1.20000E+1  3.60680E+2  4.15592E+2
 20030915    1640    1650  6.50000E+1  1.10000E+1  3.66103E+2  4.11906E+2
 20030915    1650    1700  5.50000E+1  9.00000E+0  3.74461E+2  4.12268E+2
 20030915    1700    1710  5.30000E+1  1.00000E+1  3.71916E+2  4.08795E+2
 20030915    1710    1720  3.80000E+1  6.00000E+0  3.68590E+2  4.06694E+2
 20030915    1720    1730  2.40000E+1  2.00000E+0  3.69461E+2  4.00860E+2
 20030915    1730    1740  1.50000E+1  1.00000E+0  3.70397E+2  4.00860E+2
 20030915    1740    1750  7.00000E+0  0.00000E+0  3.67590E+2  4.00860E+2
 20030915    1750    1800  0.00000E+0  0.00000E+0  3.58040E+2  3.94036E+2
 20030915    1800    1810  0.00000E+0  0.00000E+0  3.53976E+2  3.88462E+2
 20030915    1810    1820  0.00000E+0  0.00000E+0  3.58071E+2  3.88398E+2
 20030915    1820    1830  0.00000E+0  0.00000E+0  3.53111E+2  3.89073E+2
 20030915    1830    1840  0.00000E+0  0.00000E+0  3.54591E+2  3.85712E+2
 20030915    1840    1850  0.00000E+0  0.00000E+0  3.50720E+2  3.82824E+2
 20030915    1850    1900  0.00000E+0  0.00000E+0  3.49655E+2  3.81611E+2
 20030915    1900    1910  0.00000E+0  0.00000E+0  3.53815E+2  3.81185E+2
 20030915    1910    1920  0.00000E+0  0.00000E+0  3.54078E+2  3.80074E+2
 20030915    1920    1930  0.00000E+0  0.00000E+0  3.55885E+2  3.82908E+2
 20030915    1930    1940  0.00000E+0  0.00000E+0  3.56757E+2  3.80435E+2
 20030915    1940    1950  0.00000E+0  0.00000E+0  3.58628E+2  3.82009E+2
 20030915    1950    2000  0.00000E+0  0.00000E+0  3.51533E+2  3.78175E+2
 20030915    2000    2010  0.00000E+0  0.00000E+0  3.50206E+2  3.77287E+2
 20030915    2010    2020  0.00000E+0  0.00000E+0  3.45463E+2  3.76973E+2
 20030915    2020    2030  0.00000E+0  0.00000E+0  3.43463E+2  3.78020E+2
 20030915    2030    2040  0.00000E+0  0.00000E+0  3.43335E+2  3.74547E+2
 20030915    2040    2050  0.00000E+0  0.00000E+0  3.40399E+2  3.73334E+2
 20030915    2050    2100  0.00000E+0  0.00000E+0  3.44078E+2  3.73908E+2
 20030915    2100    2110  0.00000E+0  0.00000E+0  3.44078E+2  3.71648E+2
 20030915    2110    2120  0.00000E+0  0.00000E+0  3.41207E+2  3.72908E+2
 20030915    2120    2130  0.00000E+0  0.00000E+0  3.39271E+2  3.71807E+2
 20030915    2130    2140  0.00000E+0  0.00000E+0  3.38271E+2  3.69334E+2
 20030915    2140    2150  0.00000E+0  0.00000E+0  3.40687E+2  3.71594E+2
 20030915    2150    2200  0.00000E+0  0.00000E+0  3.37271E+2  3.67547E+2
 20030915    2200    2210  0.00000E+0  0.00000E+0  3.36207E+2  3.68807E+2
 20030915    2210    2220  0.00000E+0  0.00000E+0  3.37143E+2  3.66334E+2
 20030915    2220    2230  0.00000E+0  0.00000E+0  3.37950E+2  3.65121E+2
 20030915    2230    2240  0.00000E+0  0.00000E+0  3.40302E+2  3.67169E+2
 20030915    2240    2250  0.00000E+0  0.00000E+0  3.32143E+2  3.62223E+2
 20030915    2250    2300  0.00000E+0  0.00000E+0  3.31271E+2  3.64696E+2
 20030915    2300    2310  0.00000E+0  0.00000E+0  3.30336E+2  3.63909E+2
 20030915    2310    2320  0.00000E+0  0.00000E+0  3.33688E+2  3.66067E+2
 20030915    2320    2330  0.00000E+0  0.00000E+0  3.32624E+2  3.65642E+2
 20030915    2330    2340  0.00000E+0  0.00000E+0  3.33886E+2  3.69577E+2
 20030915    2340    2350  0.00000E+0  0.00000E+0  3.37693E+2  3.68104E+2
 20030915    2350    2400  0.00000E+0  0.00000E+0  3.45570E+2  3.65945E+2
 20030916    0000    0010  0.00000E+0  0.00000E+0  3.54056E+2  3.69306E+2
 20030916    0010    0020  0.00000E+0  0.00000E+0  3.59408E+2  3.72779E+2
 20030916    0020    0030  0.00000E+0  0.00000E+0  3.55120E+2  3.73093E+2
 20030916    0030    0040  0.00000E+0  0.00000E+0  3.52051E+2  3.71732E+2
 20030916    0040    0050  0.00000E+0  0.00000E+0  3.43084E+2  3.71945E+2
 20030916    0050    0100  0.00000E+0  0.00000E+0  3.41277E+2  3.68111E+2
 20030916    0100    0110  0.00000E+0  0.00000E+0  3.39886E+2  3.69270E+2
 20030916    0110    0120  0.00000E+0  0.00000E+0  3.44436E+2  3.69057E+2
 20030916    0120    0130  0.00000E+0  0.00000E+0  3.42500E+2  3.66371E+2
 20030916    0130    0140  0.00000E+0  0.00000E+0  3.30336E+2  3.64010E+2
 20030916    0140    0150  0.00000E+0  0.00000E+0  3.24721E+2  3.67158E+2
 20030916    0150    0200  0.00000E+0  0.00000E+0  3.26202E+2  3.63909E+2
 20030916    0200    0210  0.00000E+0  0.00000E+0  3.24202E+2  3.61020E+2
 20030916    0210    0220  0.00000E+0  0.00000E+0  3.22593E+2  3.61382E+2
 20030916    0220    0230  0.00000E+0  0.00000E+0  3.24945E+2  3.61855E+2
 20030916    0230    0240  0.00000E+0  0.00000E+0  3.19593E+2  3.57595E+2
 20030916    0240    0250  0.00000E+0  0.00000E+0  3.24688E+2  3.58642E+2
 20030916    0250    0300  0.00000E+0  0.00000E+0  3.20272E+2  3.59216E+2
 20030916    0300    0310  0.00000E+0  0.00000E+0  3.27303E+2  3.57317E+2
 20030916    0310    0320  0.00000E+0  0.00000E+0  3.23951E+2  3.58104E+2
 20030916    0320    0330  0.00000E+0  0.00000E+0  3.25431E+2  3.58790E+2
 20030916    0330    0340  0.00000E+0  0.00000E+0  3.32398E+2  3.56104E+2
 20030916    0340    0350  0.00000E+0  0.00000E+0  3.36531E+2  3.59252E+2
 20030916    0350    0400  0.00000E+0  0.00000E+0  3.41755E+2  3.59938E+2
 20030916    0400    0410  0.00000E+0  0.00000E+0  3.44562E+2  3.60725E+2
 20030916    0410    0420  0.00000E+0  0.00000E+0  3.42691E+2  3.56678E+2
 20030916    0420    0430  0.00000E+0  0.00000E+0  3.43626E+2  3.59252E+2
 20030916    0430    0440  0.00000E+0  0.00000E+0  3.29981E+2  3.58465E+2
 20030916    0440    0450  0.00000E+0  0.00000E+0  3.32398E+2  3.59151E+2
 20030916    0450    0500  0.00000E+0  0.00000E+0  3.36012E+2  3.57151E+2
 20030916    0500    0510  0.00000E+0  0.00000E+0  3.36819E+2  3.59985E+2
 20030916    0510    0520  0.00000E+0  0.00000E+0  3.35339E+2  3.56826E+2
 20030916    0520    0530  3.00000E+0  0.00000E+0  3.37819E+2  3.57039E+2
 20030916    0530    0540  9.00000E+0  0.00000E+0  3.34948E+2  3.59198E+2
 20030916    0540    0550  1.60000E+1  0.00000E+0  3.32621E+2  3.56411E+2
 20030916    0550    0600  3.70000E+1  5.00000E+0  3.28205E+2  3.55299E+2
 20030916    0600    0610  5.30000E+1  9.00000E+0  3.29205E+2  3.55400E+2
 20030916    0610    0620  7.10000E+1  1.50000E+1  3.22629E+2  3.60863E+2
 20030916    0620    0630  8.80000E+1  1.90000E+1  3.19208E+2  3.65076E+2
 20030916    0630    0640  1.04000E+2  2.20000E+1  3.15241E+2  3.70863E+2
 20030916    0640    0650  1.32000E+2  3.00000E+1  3.15562E+2  3.70444E+2
 20030916    0650    0700  1.87000E+2  4.60000E+1  3.11986E+2  3.80379E+2
 20030916    0700    0710  2.15000E+2  5.30000E+1  3.15179E+2  3.87852E+2
 20030916    0710    0720  2.24000E+2  5.30000E+1  3.20243E+2  3.89805E+2
