                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                     data                    Costf
                      217        359.1843796125547       0.1992187003413275       1.0183658213302564      0.27504627581443825     0.002984937135309302       4.3460546530736295       4.3460546530736295
                      218       359.38819287998535      0.19919832528422537       1.0090363703420238       0.2750458529096379     0.002982819737587364       1.2505962265388668       1.2505962265388668
                      219       359.49009951370044      0.19918813775567434       1.0043716448479039      0.27504564145723776    0.0029817610387263965       0.5114912892647867       0.5114912892647867
                      220        359.5410528305581      0.19918304399139874       1.0020392821008421       0.2750455357310376     0.002981231689295913       0.3459170195637516       0.3459170195637516
                      221       359.56652948898704        0.199180497109261       1.0008731007273148       0.2750454828679376    0.0029809670145806693      0.31435378686995147      0.31435378686995147
                      222        359.5792678182015      0.19917922366819213       1.0002900100405512      0.27504545643638756    0.0029808346772230484      0.31140691479305904      0.31140691479305904
                      223       355.22725744392983      0.19962985577503412        0.988288996434278      0.27505409082477683    0.0030250406633043018       1.8242561533816855       1.8242561533816855
                      224        357.4032626310657      0.19940453972161315       0.9942895032374146       0.2750497736305822     0.003002937670263675       0.5333709699985045       0.5333709699985045
                      225        358.4912652246335      0.19929188169490258       0.9972897566389811       0.2750476150334849     0.002991886173743361       0.2889808638927434       0.2889808638927434
                      226        359.0352665214175       0.1992355526815474       0.9987898833397679      0.27504653573493626    0.0029863604254832064       0.2668667209716504       0.2668667209716504
                      227       358.90822542798014      0.19924539164270133       1.0139292701979734      0.27504676957523094    0.0029873594356591877       2.5860402435666314       2.5860402435666314
                      228        358.9717459746987      0.19924047216212432        1.006359576768869       0.2750466526550836     0.002986859930571196        0.716196231961303        0.716196231961303
                      229        359.0035062480581      0.19923801242183586       1.0025747300543166      0.27504659419500993    0.0029866101780272013         0.31285531265387         0.31285531265387
                      230        359.0193863847378      0.19923678255169164       1.0006823066970405       0.2750465649649731    0.0029864853017552047      0.24505225714182313      0.24505225714182313
                      231       359.02732645307765      0.19923616761661955       0.9997360950184024       0.2750465503499547    0.0029864228636192047      0.24473978801647348      0.24473978801647348
                      232        359.0233564189077       0.1992364750841556       1.0002092008577215       0.2750465576574639    0.0029864540826872055      0.24209328827987472      0.24209328827987472
                      233         359.023356285051       0.1992364750132951       1.0002092008413292      0.27504655752440693    0.0029864540830705343      0.24209328575447372      0.24209328575447372
                      234        359.0210953444209      0.19923527812646225        1.000208923943049      0.27504431009306934    0.0029864605577853663      0.24205071160379024      0.24205071160379024
                      235        359.0097899719872       0.1992292933379956       1.0002075393696899       0.2750330722710967     0.002986492933276165      0.24183975302247585      0.24183975302247585
                      236         358.727155661139      0.19907967362632994       1.0001729250357094      0.27475212672178034    0.0029873023205461684      0.23760867681341402      0.23760867681341402
                      237       323.39786680513066      0.18037720966811965        0.995846133288083       0.2396339330572393     0.003088475729296547        16.10383377429419        16.10383377429419
                      238        341.0625112331347       0.1897284416472248        0.998009529161898       0.2571930298895098    0.0030378890249213586        4.024881682513526        4.024881682513526
                      239         349.894833447137      0.19440405763677743       0.9990912270988055       0.2659725783056451    0.0030125956727337627       1.1250191177623798       1.1250191177623798
                      240         354.310994554138      0.19674186563155371       0.9996320760672575       0.2703623525137127    0.0029999489966399655      0.43316824330399717      0.43316824330399717
                      241        356.5190751076386      0.19791076962894183       0.9999025005514852       0.2725572396177465    0.0029936256585930653      0.27375765992056333      0.27375765992056333
                      242        357.6231153843887       0.1984952216276359       1.0000377127935955      0.27365468316976344    0.0029904639895696177      0.24032493789718715      0.24032493789718715
                      243       358.17513552276387      0.19878744762698292       1.0001053189146525       0.2742034049457719     0.002988883155057893      0.23513335852676806      0.23513335852676806
                      244       358.17513227221366      0.19878744829152784       1.0001052444574867        0.274203401754385    0.0029888831648794915      0.23513305920865368      0.23513305920865368
                      245        358.1751239500943      0.19878744956712652       1.0001053283753158       0.2742033935780657    0.0029888831899652236      0.23513262817625116      0.23513262817625116
                      246       357.40032393424485       0.1989175931477009       1.0005779628986424      0.27344231935187746    0.0029912203002074814      0.19196721712462433      0.19196721712462433
                      247        353.5262659916491      0.19956832075129077        1.002941182818585      0.26963689138240543    0.0030029060259554163      0.15364238725950108      0.15364238725950108
                      248       355.46329496294675      0.19924295694949584       1.0017595728586137      0.27153960536714145     0.002997063163081449       0.1358678897858159       0.1358678897858159
                      249       355.46329488880133      0.19924295696124927       1.0017595728236337      0.27153960532596116    0.0029970631633138393       0.1358678853986283       0.1358678853986283
                      250       352.71553131006317      0.19967852753286464       1.0004633315025515       0.2700135068664688    0.0030056753135084754      0.03380129358786026      0.03380129358786026
                      251        338.9767130456437      0.20185638044970877       0.9939821247222298      0.26238301436310535     0.003048736065643612       1.3375086307061936       1.3375086307061936
                      252       345.84612217785343       0.2007674539912867       0.9972227281123871       0.2661982606147871    0.0030272056895760437        0.307866061428735        0.307866061428735
                      253        349.2808267439582      0.20022299076207567       0.9988430298074711      0.26810588374062794    0.0030164405015422596      0.07635638758443937      0.07635638758443937
                      254       350.99817902701056      0.19995075914747018       0.9996531806550095      0.26905969530354834    0.0030110579075253684     0.031454198358242313     0.031454198358242313
                      255       350.99817896111335      0.19995075914737298       0.9996531806638984       0.2690596952801214     0.003011057907162098      0.03145419607525661      0.03145419607525661
                      256       349.18227201434365      0.19994808225809357       0.9998981966607552      0.26841412739919945    0.0030010473950221814    0.0033754214539353914    0.0033754214539353914
                      257        349.1822720299924       0.1999480822641173       0.9998981966710758       0.2684141274171685    0.0030010473949970886     0.003375421289427902     0.003375421289427902
                      258       349.76189940135396      0.20017120155538026       1.0002804699116083       0.2690797001207029     0.003000117948432633    0.0017277241366423159    0.0017277241366423159
                      259        349.4720857078487      0.20005964190673692         1.00008933328618       0.2687469137599512     0.003000582671727408    0.0014412288854863335    0.0014412288854863335
                      260       349.61699255460144      0.20011542173105862        1.000184901598896      0.26891330694032706    0.0030003503100800213    0.0013071467727550194    0.0013071467727550194
                      261       349.61699256655425       0.2001154217309844       1.0001849015915916      0.26891330695468285    0.0030003503100684854     0.001307146718081206     0.001307146718081206
                      262       350.05976936049933       0.2001126739447942       0.9999143728412001      0.26944510016378637     0.002999923028014667     0.000723276920881501     0.000723276920881501
                      263        349.8383809575505      0.20011404783792636        1.000049637220048       0.2691792035520567     0.003000136669047344    0.0006549206804679693    0.0006549206804679693
                      264        349.9490751590249      0.20011336089136028       0.9999820050306241      0.26931215185792157    0.0030000298485310054    0.0005990380766313221    0.0005990380766313221
                      265        349.9490751630217      0.20011336083173392       0.9999820050086399      0.26931215186490964     0.003000029848629522    0.0005990378296833671    0.0005990378296833671
                      266        349.9525911384883      0.20006090582921437       0.9999626617991737       0.2693182995105379    0.0030001165161934826   0.00047132346467987525   0.00047132346467987525
                      267       349.95259172559463       0.2000608970694186       0.9999627827922204       0.2693183005595326    0.0030001165306689885   0.00047109865864945354   0.00047109865864945354
                      268        349.9525911385924      0.20006090582728114       0.9999626617978947       0.2693182995323574    0.0030001165161980346    0.0004713234376896461    0.0004713234376896461
                      269       349.95293795790735      0.20005573118262754       1.0000341356395097        0.269318919179893     0.003000125067263028    0.0004048674241308383    0.0004048674241308383
                      270        349.9528635456222      0.20005572689356904       1.0000331973350747       0.2693189203706479    0.0030001250708008506    0.0004047783960587943    0.0004047783960587943
                      271        349.9527833193031      0.20005572216844675       1.0000341319355108      0.26931892165569526    0.0030001250855815342   0.00040475992042163667   0.00040475992042163667
                      272        349.8328529197697      0.20004873141717955        1.000026984272754       0.2693208417682868    0.0030001392684618385   0.00036421595202637227   0.00036421595202637227
                      273          349.83285293837      0.20004873141533608       1.0000269842738518      0.26932084186711625     0.003000139268512678    0.0003642158459549529    0.0003642158459549529
                      274       349.96058471583046       0.2000360719804541        1.000034517172459       0.2699995192130584    0.0030004883981398674    0.0001605336434907025    0.0001605336434907025
                      275       349.89671881779987      0.20004240169881687       1.0000307507226083      0.26966018049067264     0.003000313833300853    0.0001313680165887792    0.0001313680165887792
                      276       349.92865176681516      0.20003923683963548       1.0000326339475336      0.26982984985186553      0.00300040111572036   0.00011326281158915438   0.00011326281158915438
                      277       349.92865180828653      0.20003923682131464       1.0000326339492318       0.2698298499671136     0.003000401115410405   0.00011326268957881796   0.00011326268957881796
                      278         349.928651765013      0.20003923683491387       1.0000326339470078      0.26982984987572023    0.0030004011156312873   0.00011326277944782065   0.00011326277944782065
                      279        349.9344262017339       0.2000260652160032       1.0000319975073566       0.2699014527656811     0.003000160582299948   4.6472335307547066e-05   4.6472335307547066e-05
                      280       349.96329837632834       0.1999602070978418       1.0000288153064538      0.27025946733475903    0.0029989579151978845   0.00038133557864185834   0.00038133557864185834
                      281       349.94886228903124       0.1999931361569225       1.0000304064069034       0.2700804600502201     0.002999559248748916    7.452979268441877e-05    7.452979268441877e-05
                      282        349.9416442453828      0.20000960068646284       1.0000312019571282      0.26999095640795057     0.002999859915524433   2.5667592781972668e-05   2.5667592781972668e-05
                      283        349.9416442447807      0.20000960068427853        1.000031201956336      0.26999095640650067    0.0029998599155467032   2.5667590820037486e-05   2.5667590820037486e-05
                      284       349.94164424564315       0.2000096006789125       1.0000312019529431       0.2699909564018528     0.002999859915600799    2.566758401918665e-05    2.566758401918665e-05
                      285        349.9417178981955      0.19999651568020527       1.0000241795303495      0.26998056377023566    0.0029999923605951925   1.7786870607695825e-05   1.7786870607695825e-05
                      286       349.94171789819666       0.1999965156806316       1.0000241795292055      0.26998056376978735    0.0029999923606019493   1.7786869571809272e-05   1.7786869571809272e-05
                      287       349.94171789830057      0.19999651568146753         1.00002417952442       0.2699805637663771     0.002999992360607948    1.778686591271208e-05    1.778686591271208e-05
                      288        349.9424010635903       0.2000068797636066       0.9999799610027651       0.2699533261832572     0.003000109821454355   1.5940085657230227e-05   1.5940085657230227e-05
                      289         349.942059480893       0.2000016977219059       1.0000020702665573       0.2699669449767464    0.0030000510910247746    8.435304838498993e-06    8.435304838498993e-06
                      290        349.9420594808944      0.20000169772189635       1.0000020702664614       0.2699669449764639     0.003000051091023751     8.43530480657206e-06     8.43530480657206e-06
                      291        349.9420594808919      0.20000169772186238        1.000002070266433      0.26996694497564994     0.003000051091019966    8.435304728227047e-06    8.435304728227047e-06
                      292        349.9420565597211      0.20000132154236816       1.0000006692565009      0.26995727030297023    0.0030000096958961355    8.167705588823056e-06    8.167705588823056e-06
                      293       349.94205802030706      0.20000150963213703       1.0000013697615273      0.26996210763985834     0.003000030393460454     8.11823726634504e-06     8.11823726634504e-06
                      294        349.9420572900142      0.20000141558725265        1.000001019509014       0.2699596889714143     0.003000020044678295    8.097153543571875e-06    8.097153543571875e-06
                      295        349.9420572900142       0.2000014155872652       1.0000010195089857       0.2699596889713963     0.003000020044678425    8.097153543381796e-06    8.097153543381796e-06
                      296        349.9420575279519      0.20000188081048337       1.0000000370021525       0.2699590228514879    0.0030000248657517815    8.059861977819495e-06    8.059861977819495e-06
                      297        349.9420575279519      0.20000188081048204       1.0000000370021453      0.26995902285147183     0.003000024865751837    8.059861979290856e-06    8.059861979290856e-06
                      298        349.9420575279519      0.20000188081047332       1.0000000370021453      0.26995902285146456    0.0030000248657519515    8.059861977966811e-06    8.059861977966811e-06
                      299        349.9420580433746      0.20000168842255317       0.9999998631917002       0.2699584562915891    0.0030000284701035603    8.057627404524565e-06    8.057627404524565e-06
                      300        349.9420580433746      0.20000168842255317       0.9999998631917002       0.2699584562915891    0.0030000284701035603    8.057627404524565e-06    8.057627404524565e-06               
 finished
