                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                     data                    Costf
                      241       351.05566522002414      0.20002339007294975       1.0001137944474259       0.2700098766668163     0.003000213156650311  -1.0032990170654544e-06       421.93381090753456   3.7345175283096766e-06      0.02012939744410163     0.019929371576930522    0.0047095047984351875    0.0047095047984351875
                      242       351.03221102227866      0.19991250734070543       1.0000993459394505        0.270361223920977    0.0030003456552310866   -1.003295755289487e-06       421.93496062605305   3.7085974708405386e-06      0.02013836068412081      0.01990824019424462     0.004383010694768307     0.004383010694768307
                      243        351.0322110221839      0.19991250734146923       1.0000993459381933       0.2703612239209069     0.003000345701409528    -9.88312502366462e-07        421.9349606328025   3.7086149036909416e-06       0.0201383606840891      0.01990824019409236     0.018506522792706544     0.018506522792706544
                      244        351.0322110221758      0.19991250734141824       1.0000993459382335       0.2703612239209156     0.003000345688974481  -1.0032957863901846e-06        421.9349606327205     3.70861168138701e-06      0.02013836068414173     0.019908240194143303    0.0043830064747719145    0.0043830064747719145
                      245       351.03221102205015      0.19991250734195176        1.000099345936864      0.27036122392081546     0.003000345696249779  -1.0033209280377746e-06       421.93496063884965   3.7085839131566638e-06      0.02013836068432236     0.019908240194279284     0.004384051910781576     0.004384051910781576
                      246       351.03221054749116       0.1999125106304269       1.0000993403227525      0.27036122363752507     0.003000501383070197  -1.0031359375857582e-06       421.93499139690283   3.7741783286144982e-06     0.020138360780672545     0.019908239726656105     0.004367216578253284     0.004367216578253284
                      247        351.0322104990812      0.19991251083035946       1.0000993397968405      0.27036122359850157     0.003000503621188384   -9.955078365121276e-07        421.9349937255257   3.7627378883844566e-06     0.020138360852855364      0.01990823978345331     0.008182514317298818     0.008182514317298818
                      248        351.0322103606815       0.1999125114017831       1.0000993382935564      0.27036122348696673    0.0030005099945853344  -1.0031344587497872e-06       421.93500038193446   3.7300285380531994e-06     0.020138361059299236     0.019908239945913113     0.004364151536803398     0.004364151536803398
                      249       351.03221048717836      0.19991251091008286         1.00009933960168       0.2703612235846932    0.0030005051768486235  -1.0038604371772467e-06        421.9349948445446    3.773597213152111e-06      0.02013836086894837     0.019908239797334526     0.004401015346217377     0.004401015346217377
                      250        351.0322102135179       0.1999125120096158       1.0000993366946247      0.27036122336833623    0.0030005167844262574   -1.003136037724408e-06        421.9350074632958    3.695328327560113e-06      0.02013836127878413     0.019908240118637312     0.004363414219535835     0.004363414219535835
                      251        351.0322102115529      0.19991251201827762       1.0000993366090625       0.2703612233435997    0.0030005167844306805  -1.0031360377243944e-06       421.93500746340106   3.6953283137978446e-06     0.020138361280443714      0.01990824012019441     0.004363414116351672     0.004363414116351672
                      252        351.0322102108869      0.19991251201772306        1.000099336696216       0.2703612233460895    0.0030005167844306337  -1.0031360377246593e-06         421.935007463431    3.695328322282611e-06     0.020138361281397305      0.01990824012279644     0.004363414188179125     0.004363414188179125
                      253       351.03221020290573      0.19991251204323665       1.0000993367033413      0.27036122336892543    0.0030005167844513896  -1.0031360377254422e-06        421.9350074638567   3.6953282912863143e-06     0.020138361282977378     0.019908240118023345     0.004363414115650728     0.004363414115650728
                      254       351.03221020363213      0.19991251201373775       1.0000993366908226       0.2703612234041061    0.0030005167844417958  -1.0031360377257793e-06       421.93500746381585    3.695328305670935e-06      0.02013836128394134     0.019908240122751213      0.00436341414202336      0.00436341414202336
                      255        351.0322102004692       0.1999125120060577        1.000099336693487      0.27036122334248963    0.0030005167844552516  -1.0031360377180884e-06        421.9350074641804     3.69532827140423e-06      0.02013836127436023     0.019908240116909618     0.004363414105834146     0.004363414105834146
                      256        350.2167294776191      0.19996494177688737       0.9999403072657219       0.2699198046456873     0.003002170878565682  -1.0029035597492784e-06       421.98627265196785    7.186063936235721e-07      0.02009626649828001     0.019961306673090748     0.000865298238121303     0.000865298238121303
                      257        350.2167294776143      0.19996494177653176       0.9999403072664673       0.2699198046456479    0.0030021707769885054   -9.878862155769988e-07       421.98627265228737    7.185874396902616e-07      0.02009626649850033     0.019961306673482268     0.014388700076811953     0.014388700076811953
                      258        350.2167294776062      0.19996494177648078       0.9999403072665076       0.2699198046456566    0.0030021707645474494  -1.0029034611588612e-06        421.9862726522054    7.185842210700154e-07      0.02009626649855306     0.019961306673533075    0.0008652218819814426    0.0008652218819814426
                      259        350.2167294776304      0.19996494177678267       0.9999403072677477      0.26991980464575255    0.0030021707374092675  -1.0028034539663298e-06       421.98627265442616    7.186509604550943e-07     0.020096266498325764     0.019961306673170538    0.0008573215959237402    0.0008573215959237402
                      260       350.21672933194696       0.1999649371741786       0.9999403161604271       0.2699198042982557    0.0030008802205990295  -1.0011296793844744e-06        421.9862753407235    4.676233354210711e-07      0.02009626958911155     0.019961311680088682   0.00040515004764247916   0.00040515004764247916
                      261         350.216729335608      0.19996493722415762       0.9999403163240812        0.269919804312485    0.0030008782815703597  -1.0122277890766007e-06        421.9862756535818    4.775261730623705e-07     0.020096269552073928     0.019961311620835365     0.008500873399101255     0.008500873399101255
                      262       350.21672933866216       0.1999649372657713       0.9999403164600613       0.2699198043243011      0.00300087668673041  -1.0011304868417901e-06       421.98627591374634    4.857618736184786e-07     0.020096269521215532      0.01996131157151269   0.00039788626620624126   0.00039788626620624126
                      263        350.2167293319119      0.19996493722210096       0.9999403163386215      0.26991980431320495     0.003000877608879159   -1.001851199056435e-06        421.9862754808116     4.67795946668887e-07     0.020096269556927775     0.019961311621780796   0.00043898814903236535   0.00043898814903236535
                      264         350.216729450638      0.19996493879326616       0.9999403214571577      0.26991980475866734     0.003000817749188097  -1.0011530208653541e-06        421.9862854694239    7.882212871672468e-07     0.020096268388924688      0.01996130976078092   0.00033908572227999806   0.00033908572227999806
                      265        350.2167294505764       0.1999649388020182       0.9999403215485789       0.2699198047715044    0.0030008177491810963  -1.0011530208649995e-06        421.9862854694513    7.882212823446283e-07     0.020096268384903485     0.019961309752506064   0.00033908553152141194   0.00033908553152141194
                      266         350.216729450558      0.19996493879498606       0.9999403214536879       0.2699198047626514    0.0030008177491747125  -1.0011530208649846e-06       421.98628546944775    7.882212828231748e-07     0.020096268387632215      0.01996130975873368     0.000339085716746674     0.000339085716746674
                      267       350.21652626127593      0.19997533471254236       1.0000079008857736      0.26993784929791265     0.003000786457036725  -1.0011520255770124e-06       421.98635338586826    7.759944011778187e-07     0.020090530903342854     0.019950674900285296     0.000256404015526562     0.000256404015526562
                      268       350.21652626118873      0.19997533471253093       1.0000079008866245       0.2699378492981637     0.003000786457019168  -1.0011520255770263e-06       421.98635338588036    7.759944011269137e-07      0.02009053090335812     0.019950674900232022    0.0002564040118890139    0.0002564040118890139
                      269        350.2165262613286      0.19997533471259354       1.0000079008854652       0.2699378492986005    0.0030007864570334303  -1.0011520255741265e-06        421.9863533858854    7.759943991555792e-07      0.02009053090306893     0.019950674900278277     0.000256404014596563     0.000256404014596563
                      270        350.2165262611401      0.19997533471246995       1.0000079008858902      0.26993784929792686     0.003000786457036361   -1.001152025572524e-06       421.98635338589264    7.759943990758497e-07      0.02009053090323823     0.019950674900373028   0.00025640401472872714   0.00025640401472872714
                      271        350.2165262606283          0.1999753347126       1.0000079008856775      0.26993784929854125    0.0030007864570358866  -1.0011520255742608e-06       421.98635338589514    7.759944003027032e-07     0.020090530903307653     0.019950674900367248    0.0002564040146197432    0.0002564040146197432
                      272       350.21652626086035      0.19997533471274834       1.0000079008855196      0.26993784929693687     0.003000786457039486  -1.0011520255761795e-06       421.98635338589304     7.75994399513127e-07     0.020090530903142872     0.019950674900364177    0.0002564040154978928    0.0002564040154978928
                      273        350.0463299407417      0.19999113044527506       0.9999909309258584       0.2700667778431237    0.0030000736096199025   -9.997452392794686e-07        421.9978965170716    8.720452162615256e-08      0.02004063821622344     0.019981704495593024   2.2885373991224066e-05   2.2885373991224066e-05
                      274        350.0463299407371      0.19999113044517997       0.9999909309262401       0.2700667778430659    0.0030000735953330526  -1.0147700302769579e-06        421.9978965173037    8.720461876131259e-08     0.020040638216290898       0.0199817044959002     0.014190986910528613     0.014190986910528613
                      275       350.04632994074524       0.1999911304452316       0.9999909309262002      0.27006677784305727     0.003000073607872021   -9.997452385434575e-07        421.9978965173854    8.720782660137137e-08     0.020040638216237746     0.019981704495848695   2.2885328704288657e-05   2.2885328704288657e-05
                      276          350.04632995194      0.19999113030689203       0.9999909320135594      0.27006677763161757     0.003000068045355935  -1.0000963889791976e-06        421.9978975161048     9.77250570081964e-08     0.020040638261765196     0.019981705309465955   1.4565192913387622e-05   1.4565192913387622e-05
                      277          350.04632995194      0.19999113030689203       0.9999909320135594      0.27006677763161757     0.003000068045355935  -1.0000963889791976e-06        421.9978975161048     9.77250570081964e-08     0.020040638261765196     0.019981705309465955   1.4565192913387622e-05   1.4565192913387622e-05               
 finished
