                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h
                      148       367.64993449706355      0.19917206409092955       1.0019114072452577      0.26460091634940636    0.0030317544407939706  -1.0604964848849148e-06       421.74990637051576    -1.84005118703913e-05      0.04806562106129314     0.011497189891488895           0.08639188749153429             216.5737289767184            -25.17036969251846            25.335755108123447            4243.2738914379015            -936726.4434035177            0.8128014226902796             2072.727790299451            -55.42427811927578            -613.5022814648767
                      149        367.6499344970742      0.19917206409098878       1.0019114072452113      0.26460091634939714    0.0030317544548910088  -1.0438657360974044e-06        421.7499063706119  -1.8400508038869464e-05      0.04806562106124376     0.011497189891393617            0.0955399273940957             221.7498505917824             -26.6134756757415             24.60190864363199              5992.38464220396            1139558.0036329092            0.8798196546364009             2551.033997189462            -59.86244329243171            -625.3065697313217
                      150        367.6499344969461      0.19917206408741275       1.0019114072466904       0.2646009163489642     0.003031754442372812  -1.0439163866937829e-06        421.7499063704104  -1.8400452100903467e-05      0.04806562106202905     0.011497189898658586           0.09551243861453952            221.73425341482354           -26.609076850306433            24.604154469500724             5987.094202344878            1133245.8280774576            0.8796230907105826             2549.649626493503            -59.84902553817699            -625.2710139983367
                      151        367.6499143588406      0.19917158441517588       1.0019115660378266       0.2646008561974078    0.0030240009618988516  -1.0457028544696941e-06        421.7496750931199  -2.1904959878225324e-05      0.04806574319143311      0.01149814680891708           0.07218777771447159            199.75080870020832           -28.605927260590153            22.143284625155896            1484.1993739001668            -7968.611360159639           0.18674716892282336            -3536.303175621749            -46.21315095182802             -573.603916539513
                      152       367.64991433916697       0.1991715838789937       1.0019115662533253      0.26460085613215334    0.0030239981606191074   -1.030757207508095e-06        421.7496750303599   -2.189832607163386e-05      0.04806574331183011      0.01149814789548352           0.08038241657911994            204.37496951258268            -29.90704967146519            21.481149441786837             3056.260157161231             1861483.336816405           0.24792016348261856           -3097.5948750640005            -50.18222618313207            -584.1128360582111
                      153       367.64991433446545      0.19917158375111557       1.0019115663047466      0.26460085611660855    0.0030239974772017356  -1.0457018386269555e-06       421.74967501529096  -2.1896749079768952e-05      0.04806574334058436     0.011498148154599225           0.07221838665583356             199.7508980555238           -28.607435366447113             22.14284603949293            1484.0664763096474            -7974.979011217948           0.18780726361051028            -3526.023629071711            -46.21503051995232            -573.6022662251921
                      154       367.64991433097947       0.1991715837503298       1.0019115663097384       0.2646008561170645    0.0030239975746584524   -1.044312199335815e-06        421.7496748674666  -2.1904737475414367e-05      0.04806574334277658     0.011498148154688383           0.07294882767078574            200.17642885833925           -28.727667804174093              22.0809337494174            1629.6362195614397            165884.60661759813           0.19230301439406072           -3496.5767734068936            -46.57948793017634            -574.5708391103016
                      155         367.649904250847      0.19917130904236677       1.0019116767245182      0.26460082269155133    0.0030225559291804137  -1.0451635436901876e-06        421.7496428148427  -1.8500328025929704e-05      0.04806580504158037     0.011498704836906194           0.08494191545279116             199.8219685931764           -29.241699561638498             21.95589322646239            1441.0614726730232             4117.679611234528            0.6267876863684719             729.4924154700964            -47.02256655795436             -572.996953622301
                      156        367.6499042324666       0.1991713086045713       1.0019116769311207       0.2646008226272196     0.003022555928997672  -1.0451635436729848e-06       421.74964281407324  -1.8500327925229142e-05      0.04806580514531761     0.011498705446072417           0.08494190115943218            199.82184557462043           -29.241682079621423            21.955877260097402            1441.0569230894057             4117.040022473751            0.6267873212940109              729.490512641894            -47.02251729085716            -572.9965903672392
                      157        367.6499042370897      0.19917130902349428       1.0019116767392193        0.264600822700095      0.00302255592971372  -1.0451635436213992e-06        421.7496428147695  -1.8500327983002983e-05      0.04806580497536858     0.011498704845573554           0.08494191603846994            199.82196854766084            -29.24169888663016            21.955893318102994            1441.0617318821346             4117.742081521026            0.6267877008963313             729.4925156023976            -47.02256712211816            -572.9969536822741
                      158        367.1566604240885      0.19784406184777098       1.0027335829955135      0.26478769527597584    0.0030402649308989903  -1.0428150539954946e-06       421.74596124589715   -1.689290950048286e-05      0.04599498122538989      0.01275180343358619           0.08328978242709893            11.773789645797553            19.700702023108832            0.9061348975636565             3320.822154571727            1159118.4615837443            0.5681140377011469             1244.159099253408             9.044372893857027            -74.56938439534015
                      159        367.1566604239145      0.19784406184752876        1.002733582994376      0.26478769527595536     0.003040264882860876  -1.0594773939914241e-06       421.74596124443383   -1.689292738862885e-05     0.045994981225209314     0.012751803434668823           0.07412094582485385              6.65772962473289            21.150774834412484              1.65447138839494            1571.0046457372118            -930253.0609105282            0.5011407216638613             766.7852785450308             13.50891157909148            -64.28684961560235
                      160       367.15666042392513      0.19784406184758715       1.0027335829943296        0.264787695275946    0.0030402648969032626   -1.042815022258897e-06       421.74596124452955   -1.689292358101298e-05      0.04599498122515985     0.012751803434586009           0.08328970722625498            11.773707524333386            19.700689518529014            0.9061225091768657            3320.8068701443794            1159118.4769810552            0.5681113358785902             1244.135242586672             9.044421929164768            -74.56920626699032
                      161       367.15666042379326        0.197844061847605       1.0027335829933277       0.2647876952759495    0.0030402648901636333  -1.0428392402255384e-06       421.74596124404565   -1.689289873650274e-05      0.04599498122484216     0.012751803435214702           0.08327655049490391            11.766348652178534             19.70279869762662            0.9072150500831742            3318.2804969785475            1156086.9847706722            0.5680173161169622             1243.473341836036             9.050864624580992             -74.5544291063812
                      162        367.1566424686224       0.1978440416411982        1.002733452857858       0.2647876919956852    0.0030365281719342985  -1.0485989296230544e-06        421.7458109183217   -1.844058647056686e-05      0.04599495593826408     0.012751913332299693           0.06993622017479746          -0.10146906616951412            19.132382482998796          -0.03974152273991041             663.4634056151758            -3010.356194826165           0.23381178073709605           -1644.0977000090115            16.916070707845527            -49.27071308908086
                      163        367.1566424201907      0.19784404164189032       1.0027334524916192       0.2647876919959828     0.003036524990025489  -1.0342520822771056e-06        421.7458107186569  -1.8432749513731708e-05     0.045994955826280076     0.012751913569458657            0.0778201137562894             4.276446929370072            17.879979132192016            -0.686529550708455            2166.6836174849855            1796446.1139778357           0.29252090231517036           -1223.0716130032308            13.087653424036876           -58.048724739555965
                      164       367.15664240327544      0.19784404164206446       1.0027334523638536       0.2647876919960976     0.003036523863251466   -1.048597792824612e-06        421.7458106488596  -1.8430018898043027e-05      0.04599495578725418     0.012751913652323896           0.06997561309136102          -0.10078880749261021            19.130450980682095          -0.04022419474474991             663.3613796986597           -3019.7146758538993           0.23517763480526516           -1630.8574352266542             16.91330855506007           -49.270132750333204
                      165        367.1566424064089        0.197844041641279        1.002733452422905       0.2647876919965806    0.0030365243981945234   -1.047126524570782e-06       421.74581050868875  -1.8440335134656442e-05      0.04599495580633012     0.012751913617176473           0.07074287845779446            0.3425004739578865            19.003037764787237          -0.10694428883878826             816.7279326485423            181535.73995205507           0.23966839645315924            -1602.265815484389            16.526684380507124            -50.16028104086182
                      166        367.1566329762393      0.19784404176702272       1.0027333810985972       0.2647876920555938    0.0030359022912175766  -1.0483848663061405e-06       421.74577177421173   -1.690563858249629e-05     0.045994934002518195      0.01275195981917647           0.07568442909232106          0.011826368004738796            18.847530438244462          -0.11211395500731464             653.6925070816591            1762.9215295742638           0.43239792345767014             280.4498986114421            16.502061610690294           -49.215413442676436
                      167        367.1566329446467       0.1978440417669724        1.002733380789862       0.2647876920564205     0.003035902291119096   -1.048384866293956e-06       421.74577177367996  -1.6905638497978354e-05      0.04599493392813428     0.012751959906871871           0.07568442812016464          0.011817227789991058            18.847523958662357          -0.11211583690514575             653.6919987514322            1762.8881655653963           0.43239788160064435             280.4496940254643             16.50206566181858            -49.21538971253002
                      168        367.1566329131953      0.19784404190807345       1.0027333808532948        0.264787692107641     0.003035902291189516  -1.0483848662720707e-06        421.7457717733116  -1.6905638391873396e-05       0.0459949337843471     0.012751959844817692           0.07568443046446505          0.011838848128345347            18.847523961047333          -0.11211316026407245             653.6928766577827            1762.9950614331237            0.4323979457563078              280.450040025618            16.502057386095714            -49.21543893180698
                      169       367.15663281841023       0.1978440419712627       1.0027333811214616      0.26478769218629356       0.0030359022910456  -1.0483848662212248e-06       421.74577177196124  -1.6905637995435414e-05     0.045994933505956515     0.012751959990287508           0.07568442874746115          0.011828805754547922            18.847532301606805          -0.11211449797549142             653.6926540903775             1762.917411797217           0.43239791805193956            280.44995891267126            16.502061913656913            -49.21540666936899
                      170        367.1566327840826      0.19784404170696301       1.0027333810621057       0.2647876922921246    0.0030359022906928457  -1.0483848662071795e-06        421.7457717715615   -1.690563786192455e-05      0.04599493340336816     0.012751959889701528           0.07568442789605147          0.011824797940320764                18.84753033287          -0.11211345287179993             653.6925143272476             1762.874027941174            0.4323979108187988              280.449907929019              16.5020610713308            -49.21541477494593
                      171       367.15663295382825      0.19784404177483333       1.0027333811089045       0.2647876920181207      0.00303590229085126  -1.0483848661707607e-06        421.7457717743447  -1.6905638537953173e-05      0.04599493397414142     0.012751959818992091           0.07568442868037421          0.011826434930167551            18.847530498247988          -0.11211400120562474             653.6923846552814             1762.900308371575           0.43239791509741443             280.4498513922785            16.502061811828504            -49.21541332825134
                      172        354.6523160344414      0.20007206570941496       0.9999829892531005       0.2756661116083816      0.00299268975249609   -1.036018802136095e-06       421.59240273287986   2.7713374237740173e-05      0.00888821365284917      0.01934547395438676           0.22127527634933067             670.4271654495548           -53.353123675588265             95.06476905850896            31268.024224608904             3089632.530388749            3.7865564013519215             18835.31698849889           -1259.0703076341474           -1389.8597396303094
                      173        360.9044745053403      0.19895805373821884       1.0013581851758488       0.2702269018319877    0.0030142960218568333  -1.0422018342211178e-06        421.6690872535458   5.4038678276219275e-06      0.02744157382768367     0.016048716886781614           0.07180059075490294             114.8281523859136            0.5806011576200739              18.5469333490488             4656.529567224462           -516301.22199872823            0.5888386269757973             2923.892949236505            -77.77902299659286           -282.23971677710585
                      174        360.9044745049974      0.19895805373281694       1.0013581851757722       0.2702269018310298      0.00301429586782812  -1.0252307217472028e-06        421.6690872500776    5.403771699630456e-06     0.027441573831234967     0.016048716896151567           0.08127494422354786            120.17728281245611           -0.8902619531573146            17.787682012867556             6473.090700051279            1643444.1461125081            0.6575273138209656            3410.7555555460945            -84.12567054443595            -291.3975726360919
                      175        360.9044745049865      0.19895805373275605       1.0013581851758186       0.2702269018310391    0.0030142958534413507  -1.0422016698527898e-06       421.66908724998046    5.403767859910803e-06     0.027441573831304716     0.016048716896225505            0.0718000945657124            114.82770719174898            0.5805385457460621            18.546868952393307             4656.447334091869            -516301.3018733978            0.5888210890035336             2923.735297932732             -77.7786439937084            -282.2389029370182
                      176        360.9044745048504      0.19895805373003853       1.0013581851761242       0.2702269018305549     0.003014295851258633  -1.0421005469193363e-06        421.6690872517323    5.403906932459907e-06      0.02744157383297144     0.016048716901284878           0.07185744503277708            114.86000902327582             0.571788586312844            18.542375873854066             4667.363664494004           -503405.52416721644            0.5892499723355411            2926.8222547108835            -77.81683355258896            -282.2942564296242
                      177        360.9044605876516       0.1989578388499558       1.0013581839866261       0.2702268645155165    0.0030076711623456594  -1.0316199910788139e-06        421.6689470063297   1.4715778289365271e-06     0.027441716268046812     0.016049088378466907           0.05458225751413525             98.58736771506868           -2.2447943002875395            15.825882714165388             1853.704793795782             6149.065445470511          -0.08443698721801397           -3159.7580004025485            -64.39497596834431           -252.38714705450707
                      178        360.9044605688652      0.19895783851574836        1.001358184007983       0.2702268644566176     0.003007666743835871  -1.0461850484617522e-06        421.6689470421668    1.479063627701717e-06     0.027441716479918526     0.016049088982252054            0.0464266941242521             93.93011363040279           -0.9877653669475417            16.472635465225093             273.2402724963419           -1857573.6940266537           -0.1425836625628171           -3569.3543770081387            -58.90963915247659           -244.42058956348052
                      179       360.90446056216274      0.19895783839635986       1.0013581840155632      0.27022686443555394      0.00300766518135669   -1.031617149233156e-06        421.6689470550869    1.481743700846181e-06     0.027441716555569207     0.016049089197983857             0.054619535489941             98.58393632452632           -2.2473803200694955            15.824770389385781            1852.8399264000907             6158.643543114503          -0.08315657030417113            -3147.250823204972            -64.39582702978731            -252.3789819966857
                      180        360.9044605586298      0.19895783841222064       1.0013581840228585      0.27022686443902966    0.0030076660210710177  -1.0338578835862715e-06       421.66894687542896   1.4717484730316272e-06      0.02744171654884564     0.016049089169825923           0.05332564138776106             97.86491707482563            -2.052673494234044              15.9241908141339            1609.6084990171871           -280344.89220663183          -0.09361983345069305            -3224.774888933413           -63.545820237381925           -251.15078414900475
                      181       360.90445221988296      0.19895768993960739        1.001358193486454      0.27022683826473626     0.003005707682340863   -1.030788200884673e-06        421.6689630099082    4.808762451543889e-06     0.027441810658397292      0.01604935741648745           0.06675898430706823             97.42427881665641            -3.085312545569358            15.464712855355321              1557.85219910803           -3746.9670647539824           0.33546798187587823             943.0323995842779            -64.63313997729426           -249.64346275015825
                      182        360.9044522023729      0.19895768969231215        1.001358193513305       0.2702268382076741    0.0030057076823105746    -1.03078820093042e-06       421.66896300945825    4.808762253610843e-06     0.027441810806920125     0.016049357764374637           0.06675897454843066             97.42421581430665           -3.0853064064693996            15.464704867276627             1557.849705555103             -3747.31611599572            0.3354677344306028             943.0310071864526            -64.63310186833118            -249.6433279728405
                      183       360.90445220653214      0.19895768997050778         1.00135819341914       0.2702268382586969     0.003005707682591692  -1.0307882008427458e-06       421.66896301003715    4.808762475359582e-06      0.02744181065486556      0.01604935743890417            0.0667589844937336             97.42427948840508            -3.085313995727587            15.464712659599996            1557.8522797643418            -3746.935781414779           0.33546798390003685             943.0324391379665             -64.6331399613484           -249.64346215393093
                      184        360.6398855431244       0.1990596486596705       1.0002284326196538      0.27002001983261403    0.0030100411832165207  -1.0301359818389688e-06       421.67042057336056   4.8743350163681434e-06     0.027643405310795788     0.017058332997100745          0.053222381352932155            0.4745411620004636           -18.484560719586334             -1.76573712715703           -1334.8686193826945            -49909.47557991717          -0.05810846991794434            -783.5816268871883            0.3201749957259979           -19.549673366336595
                      185        360.6398855271364      0.19905964866197698        1.000228432634829       0.2700200198405832    0.0030100411833375368  -1.0301359818321142e-06        421.6704205734255    4.874335028810895e-06     0.027643405308663882     0.017058333002430613          0.053222381005393574            0.4745409993338232            -18.48456022299398           -1.7657371130339239           -1334.8685769032838              -49909.472754928          -0.05810847519718608            -783.5816495212973           0.32017516283979763           -19.549672866710146
                      186       360.63988552222156      0.19905964866491624       1.0002284326099535      0.27002001984087387     0.003010041183212089   -1.030135981842113e-06        421.6704205737059    4.874335058516476e-06     0.027643405301720686     0.017058333002664863           0.05322238117975788           0.47454125615255327           -18.484560898647274            -1.765737121985153           -1334.8686215351495           -49909.482857131705         -0.058108469730875266            -783.5816020475518            0.3201750604060106           -19.549673400673075
                      187         360.639885526276       0.1990596486584957       1.0002284326291468       0.2700200198325941    0.0030100411830774406  -1.0301359817710673e-06        421.6704205738833    4.874335023371317e-06     0.027643405293328788     0.017058332998689328           0.05322238126523517            0.4745410761681892           -18.484560509930255            -1.765737103269228           -1334.8686568928508           -49909.484564916515         -0.058108469147132136            -783.5816209589802            0.3201750178471267           -19.549673376896727
                      188       360.63988551237196      0.19905964866059245       1.0002284326171944         0.27002001982395    0.0030100411831902236  -1.0301359815601436e-06        421.6704205745886   4.8743349959986545e-06     0.027643405261514986      0.01705833300791855           0.05322238178153322            0.4745415796534256           -18.484560739915395           -1.7657371004178253           -1334.8685586227325           -49909.441857611426         -0.058108458836396135            -783.5815673719748            0.3201744751719559            -19.54967414586414
                      189       360.63988551941225      0.19905964865936793       1.0002284326105022       0.2700200198241853     0.003010041183153642  -1.0301359816907057e-06       421.67042057383185    4.874334914926732e-06     0.027643405279641153      0.01705833300512999          0.053222380844710496           0.47454095792193285            -18.48456091052593           -1.7657371695025263           -1334.8686447064713            -49909.46908868526          -0.05810848604069454            -783.5817781175026           0.32017510974134983            -19.54967303568318
                      190        350.3894284554125      0.20006918124487977       1.0001116797777974      0.27100231151979526      0.00299677580224689   -9.942807989146492e-07        421.9118245633066    7.704117675349316e-06     0.018666312738434054     0.019804140547895276          0.009823928624832959             73.04542614720849            -4.136262693281198            10.986767503140392             3064.398176138978            1145096.7334780092           0.06926100460361458            1406.0279489757365            -66.02754757631989           -140.06282757295781
                      191        355.5146569992685      0.19956441495227512       1.0001700561987257      0.27051116567620465     0.003003408492731705  -1.0122083903768091e-06        421.7911225683336     6.28922634585873e-06      0.02315485902461492     0.018431236772498007          0.027429009864452257             21.73226077812887           -10.266482354286204             2.477887504838235            124.90112598599704             415717.0283228852          -0.08182876296516389            -80.54357044677536           -15.040944498009807            -52.56690775773663
                      192        352.9520427273405      0.19981679809857744       1.0001408679882615           0.270756738598     0.003000092147489298  -1.0032445946457292e-06       421.85147356582013    6.996672010604036e-06     0.020910585881524474      0.01911768866019664          0.017386280483198888             43.15014423602447            -6.916219900110242             6.135023574195788            1382.7923883342055             742755.8922349202          -0.03192558910037255             549.3234029100242            -34.48368586138425            -89.03321407811552
                      193       352.95204272728205      0.19981679809714897       1.0001408679889041        0.270756738597777     0.003000092115301761  -1.0204254469263258e-06        421.8514735659524     6.99665930170466e-06      0.02091058588263245      0.01911768866227664          0.007627800350761564             37.72769027072355            -5.416123322148745             6.927820150497811            -488.6730545434808           -1501423.4111980472          -0.10112961302840116             62.45492461993224           -26.952533521144815             -81.1630076280762
                      194        352.9520427272929      0.19981679809720837        1.000140867988858      0.27075673859776744    0.0030000921297196215   -1.003244577871516e-06       421.85147356604733   6.9966630297316754e-06     0.020910585882552346      0.01911768866221579          0.017386234331121207              43.1500978626807            -6.916226728181631             6.135016779815238            1382.7837660877203             742755.9009470821          -0.03192720980922152              549.308946987085             -34.4836397388941            -89.03313949313932
                      195       352.95203981370315      0.19981671426569825       1.0001409045110068       0.2707567243606114    0.0029990040401385747  -1.0079038124158076e-06       421.85148748147776   6.4467389540782244e-06     0.020910648822977662     0.019117812299974193          0.011343764943836316            38.526118687970694            -6.837144861924043             5.982050842661538            237.31169401851344             1066.976826407007          -0.15407478141740588            -497.0157344091567            -29.17670609387685            -81.87950040266477
                      196        352.9520397902395      0.19981671348083122       1.0001409049019203      0.27075672422681774    0.0029990006407534923   -1.023091933406364e-06        421.8514878744637   6.4538151596327205e-06     0.020910649399881243     0.019117813477136508          0.002717803617910926              33.7051672031887           -5.5141302977927324             6.680640039266017             -1424.64018304114            -1985895.346961853          -0.21436608235149548            -918.7313397506405           -22.499578168058427            -74.87869570668589
                      197         352.952039783696      0.19981671326160566         1.00014090501109      0.27075672418942487    0.0029989997073173237  -1.0079021153168294e-06        421.8514879843703    6.455796387651265e-06     0.020910649560978295      0.01911781380596831          0.011377917988413665            38.524789726276225            -6.839096487582823              5.98133203245185            236.88591702087217            1074.6897326625904          -0.15290308198572194           -485.64853130336365           -29.179452626015365            -81.87587809400574
                      198       352.95203977977894      0.19981671326187947       1.0001409050178245      0.27075672419009666    0.0029990000408305208   -1.009692995806961e-06        421.8514878207382   6.4469126291713844e-06     0.020910649564846867     0.019117813804934138          0.010325908582832208            37.952972629386196            -6.682109016607632             6.063491027350791             40.59895831780295           -233079.85597481756           -0.1613514144997714            -548.1382097710641             -28.3845312550266            -81.04660574764603
                      199        352.9520381641942      0.19981665907061133       1.0001409320006651       0.2707567149504694    0.0029987658654509917  -1.0078263883482622e-06       421.85151512504353    6.944600200534272e-06      0.02091068939096946      0.01911789508464347           0.01321198872164657            38.447980699690476            -6.943042440052779             5.943261302225933             212.1622098871474             -583.740092289762          -0.08973412046834646            127.35465649299171           -29.320649926563952            -81.67299826688058
                      200       352.95203815485434       0.1998166587939107       1.0001409322651185      0.27075671482353625     0.002998765865456774  -1.0078263883564934e-06        421.8515151251567    6.944600145590579e-06     0.020910689520197506     0.019117895397797673          0.013211980325902943             38.44792233174018            -6.943031518917994             5.943254379140999             212.1600607030227            -584.0506691408211          -0.08973431253623433            127.35365959846028           -29.320608999624756             -81.6728940969163
                      201        352.9451482323451      0.19961253986724523       1.0003360165142616      0.27066307767516573     0.002998770130843646  -1.0078324604769337e-06       421.85159860388063    6.904068806899076e-06      0.02100601958950324     0.019348905704678183         0.0070450465524330465            -4.495428919156528            1.0840603884739848            0.8467176370432069           -1368.7172037264074           -228490.82177304715          -0.23092918169252755            -605.4989375514347            0.5789428877534071             -5.94596250181988
                      202        352.9451482323451      0.19961253986724523       1.0003360165142616      0.27066307767516573     0.002998770130843646  -1.0078324604769337e-06       421.85159860388063    6.904068806899076e-06      0.02100601958950324     0.019348905704678183         0.0070450465524330465            -4.495428919156528            1.0840603884739848            0.8467176370432069           -1368.7172037264074           -228490.82177304715          -0.23092918169252755            -605.4989375514347            0.5789428877534071             -5.94596250181988                
 restart
                      203        352.9451482323451      0.19961253986724523       1.0003360165142616      0.27066307767516573     0.002998770130843646  -1.0078324604769337e-06       421.85159860388063    6.904068806899076e-06      0.02100601958950324     0.019348905704678183         0.0070450465524330465            -4.495428919156528            1.0840603884739848            0.8467176370432069           -1368.7172037264074           -228490.82177304715          -0.23092918169252755            -605.4989375514347            0.5789428877534071             -5.94596250181988
                      204        352.9451482322875       0.1996125398676671       1.0003360165139787       0.2706630776750766     0.002998770220639449   -9.929316069042337e-07       421.85159860657336    6.904108294513213e-06      0.02100601958946388     0.019348905705081094          0.015454086289554884           0.15076473819909736          -0.22140022821772898           0.15359567020103734            246.37517699077256             1718337.734413885          -0.17092063582315217            -183.4115114711271             -5.85972675623128           -12.548184986496628
                      205        352.9451482322795      0.19961253986761596       1.0003360165140187      0.27066307767508513     0.002998770208205932   -1.007832532597545e-06       421.85159860649134    6.904105065031983e-06     0.021006019589515253     0.019348905705133618          0.007045238360475208            -4.495229980478583            1.0840904765314852            0.8467468943409967           -1368.6798452572143           -228490.78921786032          -0.23092245165936634            -605.4392645682233            0.5787461645041407            -5.946279282448289
                      206       352.94514823219754       0.1996125398674708         1.00033601651367        0.270663077674959    0.0029987702098373055  -1.0078799724681033e-06          421.85159860664    6.904045240427086e-06      0.02100601958981934     0.019348905705936125          0.007018085105809021            -4.510200233370107            1.0882411547005522              0.84894097970514           -1373.8603136600393            -234700.1609225386          -0.23112182773697768            -606.8621993779286            0.5994293406507956            -5.924977130198251
                      207       352.94514678272213      0.19961254805650505       1.0003360111483377       0.2706630758948626     0.003000479074914358  -1.0076896879023815e-06         421.851656274887    7.704999290467124e-06     0.021006019855006896      0.01934891576547541          0.012266013926660196           0.44175722125154027            1.5965235327377263            1.4122382521110413             -355.460454416348            -859.2938120005651          -0.07528179229991735             761.7810821305667           -4.5187302058303525           -13.715276728713802
                      208       352.94514676368726      0.19961254804863024        1.000336011069205       0.2706630758666175    0.0030004835045380415    -9.97045383165708e-07        421.8516564416273     7.69556279099678e-06      0.02100601991335782      0.01934891594200806          0.018242469030714647            3.7626497243086328            0.6660633500339164            0.9177979012429485             797.8392983673276             1389122.072339566          -0.03364002631872416            1051.4273015714323             -9.11801627452361            -18.43952653640638
                      209       352.94514674541864      0.19961254804100537       1.0003360109933606        0.270663075839538    0.0030004877358217816  -1.0076930288441886e-06        421.8516566014453    7.686507384093338e-06     0.021006019969397317     0.019348916111403797          0.012197024798476223            0.4437659667935776            1.6005117462149587            1.4135981011446415             -354.654554675316            -876.8437382664174          -0.07765326419699774             738.7231882310141            -4.512813331539993           -13.721364025680893
                      210        352.9451467639092      0.19961254804546463       1.0003360110446986      0.27066307585958455     0.003000484021690599  -1.0092637713516855e-06        421.8516566854509    7.704915635656217e-06     0.021006019922724915      0.01934891598248688           0.01137855641543183          -0.04063788537527263            1.7357879180587013             1.486686956038886            -524.2358791134209           -206105.93815354467          -0.08150046842724452             718.0019220300846             -3.84672428184892           -13.030597543246017
                      211       352.94514530017614      0.19961254744048532       1.0003360049889574       0.2706630736960656      0.00300082328704706  -1.0078186142350547e-06        421.8516692546466    6.970132142773598e-06      0.02100602440126127      0.01934892951388596          0.009526452651731318            0.5227168138978254            1.7546788037922434            1.4660924863646645            -323.0315094061711           -1054.9640532969665          -0.16950800118361406           -154.42591897297805            -4.285204807521505           -13.958784635755347
                      212        352.9451452946005      0.19961254743711723       1.0003360049316254      0.27066307366816533     0.003000823287085296  -1.0078186142392875e-06       421.85166925483776    6.970132120158693e-06      0.02100602441696748     0.019348929563358163           0.00952645188401533             0.522711273580907            1.7546778664362122            1.4660915437273947            -323.0317574439513           -1054.9871296649221          -0.16950802353468877           -154.42603125218403           -4.2852004278051705            -13.95877384704914
                      213        352.9451452923891      0.19961254748657098        1.000336004946171       0.2706630736795939    0.0030008232871270636  -1.0078186142368385e-06       421.85166925497145    6.970132126071321e-06       0.0210060244019977     0.019348929533877342          0.009526452869311362            0.5227185195980439            1.7546777481624534            1.4660923860995274           -323.03145923051994           -1054.9494540479332          -0.16950799861654306           -154.42589801786824           -4.2852052349493945           -13.958785677175598
                      214        352.9451452816033      0.19961254751310464       1.0003360050681576      0.27066307367539716     0.003000823287209956  -1.0078186142372614e-06        421.8516692554031    6.970132133349126e-06     0.021006024402646362     0.019348929559579318          0.009526452637141256            0.5227176108683182            1.7546809734282833             1.466092284389205           -323.03141482120446           -1054.9585711830564          -0.16950799696760296           -154.42587548649234            -4.285204233430504           -13.958782433949333
                      215        352.9451452907053      0.19961254743902956       1.0003360049855996       0.2706630737078433    0.0030008232871031803  -1.0078186142397627e-06       421.85166925500937    6.970132133739784e-06      0.02100602439663177      0.01934892951701493           0.00952645263023601            0.5227167697847118            1.7546787938559048            1.4660925071079842           -323.03148669189915           -1054.9628279098386          -0.16950799984150194           -154.42590847849095            -4.285204845333205           -13.958784647741366
                      216        352.9451452812762      0.19961254744339088       1.0003360049887902      0.27066307369950626     0.003000823286998492  -1.0078186142484044e-06        421.8516692552816    6.970132131957081e-06     0.021006024400053416     0.019348929515329055          0.009526452367352077            0.5227167834709883            1.7546788236396589            1.4660924997184837            -323.0315359661277           -1054.9788915416873          -0.16950800372978683           -154.42592891349997            -4.285204637802169           -13.958784568184988
                      217       351.11973669085666      0.20004351868560413       0.9999720351040139       0.2715899245304512    0.0030034282244658754  -1.0089107877607248e-06       421.91708333563963    5.562114076088513e-06     0.020612574372613303     0.019944280480785174         -0.007339146556377844           -1.5928916514577203            0.7353027381942266            1.5842871060921033            171.67027478472573             -641351.035955481          -0.20909090413420783            181.54300219201323             6.935430789777399            2.4749654275536996
                      218       351.11973669087814      0.20004351868565767       0.9999720351039452       0.2715899245303915    0.0030034282204321736    -9.93931036966618e-07       421.91708333651286     5.56210983581938e-06     0.020612574372444438     0.019944280480725107         0.0011578315503059553            3.0594992064433892           -0.5800863934918132            0.8801997041237005              1792.35447088897            1321736.2250273374          -0.14900345336124693             603.5292112806937             0.416065407448336            -3.924843154557905
                      219          351.11973669087       0.2000435186856066       0.9999720351039854      0.27158992453040015    0.0030034282079909325  -1.0089107725804066e-06       421.91708333643084     5.56210661571909e-06     0.020612574372496296      0.01994428048077585         -0.007339185467864547           -1.5929334702448017            0.7352963221724554            1.5842809394690827             171.6624129843704            -641351.0430344555          -0.20909227359559213             181.5308367721288             6.935472289408765             2.475030393988396
                      220        351.1197375492645       0.2000435188432218       0.9999720332680677      0.27158992124708625     0.003002369043444591  -1.0030408735663323e-06        421.9171342042969     5.08248300345317e-06     0.020612566850244873     0.019944279881440416         -0.007056060591032663           -2.7534307241679388          -0.10648314457403893            0.9583010007493286            197.79993293707017             508.3892566980709          -0.27749742783942766            -462.6700369432384             7.466799719859025             4.548975549946044
