                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h              Costf_grad_FracH   Costf_grad_obs_sca_cf_CO2mh
                      205         352.540540771982       0.2002969941126491       1.0006292988743688      0.23812861434187466    0.0030163362490745645   -9.927863123431285e-07        420.1260303843121   1.1724534503037979e-05     0.019091787514658683     0.021110972746042306      0.37035482377479056       1.3938649049536598          0.003942921110720605             7.090923812138474            -8.157862000238463           -1.8439191580473808             44.49575705440207            145363.07230506078           0.10061436243139804            157.25832780547196            -3.285195230844165             -5.84057238274408            0.9141397362343215            -31.77888855395729
                      206        352.5405407707153      0.20029699411328095       1.0006292988623589       0.2381286143665906    0.0030163362490542543    -9.92786312363419e-07       420.12603038734164   1.1724534480223058e-05     0.019091787515405655     0.021110972746122808       0.3703548237558001       1.3938649049647012         0.0039429209635235786              7.09092370412831            -8.157862220364182           -1.8439192073100619             44.49574020527448             145363.0704021359           0.10061435701998583            157.25828922599382           -3.2851950617179173           -5.8405721364207555            0.9141396561949273           -31.778887110622776
                      207        352.5405407654607      0.20029699411261417       1.0006292988560705        0.238128614523358     0.003016336249003951   -9.927863124893296e-07       420.12603039234904   1.1724534489473526e-05        0.019091787509367     0.021110972744492855      0.37035482369058614       1.3938649049832639          0.003942920824306495             7.090924217965988             -8.15786224844302            -1.843918994810812             44.49575836354794            145363.05755300014           0.10061435460997387            157.25827869503868            -3.285195550047125            -5.840573356216747             0.914139927610333           -31.778886619184238
                      208       352.54054076761895      0.20029699410964039       1.0006292988822931      0.23812861433696744     0.003016336248995256   -9.927863123766948e-07        420.1260303768752   1.1724534566933808e-05       0.0190917875132986      0.02111097274467714       0.3703548237605052       1.3938649049283476          0.003942920935175234             7.090923544532307             -8.15786216738739           -1.8439191841086173             44.49571422408266             145363.0604383103           0.10061435934881888            157.25831684832178            -3.285195008869642            -5.840572106764618            0.9141397234756283           -31.778887755137774
                      209        352.5405407678893      0.20029699411398605       1.0006292988741468      0.23812861433125415    0.0030163362490226242   -9.927863122847237e-07       420.12603038184193   1.1724534509235333e-05     0.019091787514246714     0.021110972744953847      0.37035482377220297        1.393864904945343          0.003942920923204793             7.090923845861843              -8.1578621523149           -1.8439191758653142             44.49573556945663            145363.07379573412           0.10061435705906759            157.25828975963776            -3.285195154248613             -5.84057242042664            0.9141397204752719           -31.778887123855757
                      210        351.7161548782615      0.20021219310442775       1.0005990952117685      0.25704999943927737     0.003005255193165173    -9.97310695233517e-07        420.9992394455417    1.159439637246813e-05      0.01885578855957162       0.0209481291636907      0.35823554781121136       1.3969547044726314         0.0024366785024620497            -6.360591689455985           -0.5924075121109249           -2.2691862126984894           -342.22306114358753            236688.01091895218          -0.10701996562841337            104.73783839106918            3.0129657081970183            17.737064518227548            -3.060123003470489              32.7355378276681
                      211        351.7161548751201       0.2002121931062508       1.0005990952063541      0.25704999951623186     0.003005255193149393    -9.97310695278603e-07        420.9992394513236   1.1594396346449175e-05     0.018855788558985582      0.02094812916288175       0.3582355477899523       1.3969547044918749         0.0024366785870507165            -6.360591314979812           -0.5924074368976244            -2.269186104862669           -342.22304280053356             236688.0059576188           -0.1070199619607547            104.73786424341738            3.0129653765868953             17.73706379518406             -3.06012284776223             32.73553675142333
                      212        351.7161548751899      0.20021219310659913       1.0005990951966588      0.25704999950344565    0.0030052551931424756   -9.973106952711347e-07        420.9992394550889   1.1594396306472852e-05      0.01885578856311687      0.02094812916393064      0.35823554778990885       1.3969547045049198         0.0024366784453747287             -6.36059171825617            -0.592407530369375           -2.2691862147421142            -342.2230705474138            236688.00498268835          -0.10701996707760693            104.73782654200608            3.0129658111292414            17.737064638499056           -3.0601230014107337            32.735538232287716
                      213       351.71615487487793       0.2002121931044717       1.0005990952071837      0.25704999947234947     0.003005255193163334    -9.97310695236726e-07        420.9992394487863   1.1594396350423915e-05      0.01885578856104025     0.020948129163227556       0.3582355477913493       1.3969547044828663         0.0024366785889306623            -6.360591702789087           -0.5924075417401572            -2.269186222383844           -342.22305490380086            236688.01280345078          -0.10701996321914689            104.73785600926004             3.012965703221401            17.737064576373964            -3.060123032343985             32.73553715344576
                      214       351.71615486983524        0.200212193103029       1.0005990952133725      0.25704999945470597     0.003005255193180694   -9.973106952255262e-07        420.9992394451929   1.1594396350956475e-05     0.018855788561676433     0.020948129162173233       0.3582355477976896       1.3969547044700763           0.00243667839856043            -6.360591725597708           -0.5924075140021904           -2.2691862028628695            -342.2230542151644             236688.0114946259          -0.10701996698235547            104.73782707064628            3.0129657378646884            17.737064512804427           -3.0601229906306315             32.73553818778356
                      215       351.71615487449253       0.2002121931040209       1.0005990952148238       0.2570499994465075    0.0030052551931400696    -9.97310695231027e-07        420.9992394452961   1.1594396360837839e-05         0.01885578855971      0.02094812916251513       0.3582355478010055       1.3969547044708626         0.0024366785026387824            -6.360591708653144           -0.5924074927944136            -2.269186215552749            -342.2230674552812             236688.0093214771          -0.10701996513444535            104.73783885388144            3.0129657168369683            17.737064536872285           -3.0601230000385504             32.73553769366529
                      216       351.71615487466283      0.20021219310594865       1.0005990952079387         0.25704999947299     0.003005255193139659   -9.973106952009142e-07       420.99923944924325   1.1594396333058574e-05      0.01885578855939061      0.02094812916222893       0.3582355477880631       1.3969547044846333         0.0024366785396334797           -6.3605915385793494           -0.5924075416313835            -2.269186213684833            -342.2230555996935            236688.01655722497          -0.10701996583374809            104.73783008918748             3.012965608806207            17.737064349348866           -3.0601230189147812             32.73553786307614
                      217       349.78379050671106      0.20024758183480915       0.9998575183619121      0.26825719160872114     0.003000140426739077   -9.979042925302082e-07        421.9190320230452    8.574256948175535e-07     0.019310844022664975     0.020531105739022452        0.351569952162427        1.399721706793624        2.8680940616854964e-05           0.43470692439863845           -0.5120768600688105           -0.5106962387146887            -47.80809478541388             30539.44483461275          0.014833230865684614             17.05664466471778          -0.05143298243274311             6.562717204869867           -0.8101481209746357            -4.371101149920298
                      218       349.78379036893443      0.20024758171314047       0.9998576149584526       0.2682571916417251    0.0030001631349814615   -9.979042982968367e-07        421.9190310427313    8.493696074529113e-07      0.01931084404880174     0.020531102520200326      0.35156995254486867       1.3997217170977465        1.6382624271171666e-05           0.48092025028682994           -0.5016455017357021           -0.5043385206302556            -37.81120878486591            32758.148832799638          0.014193212336128365             9.727305844571353           -0.0941971501909381             6.491179932014646           -0.8081005149566323            -4.196733764564322
                      219       349.78379062062436       0.2002475816311657       0.9998576228580855      0.26825719164564593    0.0030001449644724756   -9.979043012751094e-07        421.9190310669028    8.641206364647363e-07      0.01931084415497852      0.02053110211452083      0.35156995260803314       1.3997217170004916         5.836145111476497e-05           0.45118234093729453           -0.5081770531570556           -0.5087383040556195           -44.429600368263415            31196.918006150998          0.015804123599832316             26.17528105841857           -0.0705214548088201             6.538674165654425           -0.8097686672156392             -4.63803843788947
                      220        349.7837902356482      0.20024758059985495       0.9998583117073405      0.26825719188378044    0.0030002613913972906    -9.97904348094197e-07       421.91902431319033    8.416879687834101e-07     0.019310844577780963     0.020531078836767695      0.35156995540776415       1.3997217883453978         6.833090369207938e-05            0.7045615056229892           -0.4505711328915886          -0.47458109229630746             9.958381733097148             43058.05239651173          0.015019510709321948             12.64600018178642           -0.3137241337588033              6.14976675450805           -0.7993379312951501            -4.429789859395836
                      221        349.7837902355111      0.20024758059826142       0.9998583117261575      0.26825719190435765    0.0030002613912891636   -9.979043481414131e-07        421.9190243131706     8.41687982543562e-07     0.019310844578479938      0.02053107883072053      0.35156995569680227       1.3997217883454292         6.832976696439547e-05            0.7045638178050782           -0.4505696840966411           -0.4745799081399364             9.958368683809264             43057.95970471103           0.01501950879875375            12.645986232131806          -0.31372607892820564             6.149760112092162            -0.799335712232174           -4.4297897205866015
                      222       349.78379023640673      0.20024758059604744       0.9998583117036741      0.26825719188575164      0.00300026139140331   -9.979043481051465e-07       421.91902431316237    8.416879678064897e-07     0.019310844580260868      0.02053107883277622       0.3515699554032292       1.3997217883455135          6.83308697725497e-05            0.7045614909755697            -0.450571248547398          -0.47458108404996274             9.958381316182649             43058.05252496524          0.015019509625638808            12.645993130838981           -0.3137241568333914             6.149766627174281           -0.7993379269293222             -4.42978962061308
                      223        349.7837902499782      0.20024758053786354       0.9998583117743998      0.26825719190535124     0.003000261391407809   -9.979043482748987e-07        421.9190243127863    8.416879678064355e-07     0.019310844620080828     0.020531078774536783      0.35156995526700296       1.3997217883470978         6.833039865862089e-05            0.7045596768101349           -0.4505700895215263           -0.4745811867997491             9.958358197197677            43058.051073609655           0.01501949546284322            12.645902092872992           -0.3137233601841841             6.149768177112439           -0.7993379825924686            -4.429784994644074
                      224        349.7837902440092      0.20024758059553785       0.9998583117201658       0.2682571918905917    0.0030002613913269016   -9.979043481385122e-07       421.91902431320983    8.416879870588845e-07     0.019310844585611726      0.02053107881964885      0.35156995535944136       1.3997217883453437         6.833132151723301e-05            0.7045619956490052           -0.4505711220020336           -0.4745810848073626             9.958391488351786             43058.05752198863          0.015019519387651618             12.64606025171213           -0.3137245908867991             6.149765932588905           -0.7993379323312618             -4.42979227904493
                      225        349.7837902375286       0.2002475806003556       0.9998583117068378      0.26825719188556596       0.0030002613914228   -9.979043481473618e-07        421.9190243131924    8.416879687934932e-07      0.01931084458515585     0.020531078833902983       0.3515699553800803       1.3997217883454205         6.833096027878767e-05             0.704561374948198           -0.4505712436463942           -0.4745811789591907              9.95838330591474             43058.05427797201          0.015019510885366105            12.646005730040077           -0.3137239548222275            6.1497672163162305           -0.7993380876977167            -4.429789872181242
                      226       349.90556017863605      0.19995070864604125       1.0000370636074383       0.2684282875597984    0.0030000643246480404   -9.992333813032621e-07       421.91730790177206    9.370919010092717e-07     0.019576454853129376     0.020129235062016144       0.3507402786796758       1.3997292671323975        0.00034158814970700773           -0.8969550720226054           -0.4792067363699177          -0.34568193973468286            12.690522524295039             49610.42357992054         0.0018108966695809547           -30.246244694223037           -1.9661001341874709            0.1750098471186484           -0.5931584994395405           -0.7658555768918824
                      227        349.9055601784678      0.19995070864611708       1.0000370636080884      0.26842828756191006     0.003000064324652876   -9.992333813251727e-07        421.9173079017682    9.370919009105009e-07     0.019576454854451673       0.0201292350616053      0.35074027868007585       1.3997292671324189        0.00034158810693210557           -0.8969550678209965          -0.47920671347743926            -0.345681930934693            12.690521561345868             49610.42042580078          0.001810896088532043           -30.246247754327403            -1.966100119346737            0.1750098268113567           -0.5931584787933695           -0.7658554099969195
                      228       349.90556017955987      0.19995070864609774        1.000037063607989      0.26842828756241327     0.003000064324649232   -9.992333813008531e-07        421.9173079017877    9.370919037721441e-07     0.019576454855581543     0.020129235061228604      0.35074027867898383       1.3997292671323485         0.0003415881807844964           -0.8969550669510573           -0.4792067265040157           -0.3456819367762031            12.690523640728957             49610.42399930576         0.0018108977557829771            -30.24623491242239             -1.96610013335717           0.17500983739265732           -0.5931584944309428           -0.7658558730995138
                      229       349.90556017967106      0.19995070864622275        1.000037063607568       0.2684282875630061    0.0030000643246520845   -9.992333812840506e-07        421.9173079017538    9.370918990647551e-07     0.019576454857540095     0.020129235060914713      0.35074027867777646       1.3997292671324746        0.00034158810472128696           -0.8969551157677631           -0.4792067390084287           -0.3456819472266654            12.690521235962038             49610.42578191878         0.0018108954076004448           -30.246251358806894           -1.9661000604893868           0.17500993719313546           -0.5931585103670947           -0.7658552139644352
                      230       349.90556017980634      0.19995070864691392       1.0000370636067153      0.26842828756171877     0.003000064324647512   -9.992333813059845e-07       421.91730790176643    9.370918979623925e-07      0.01957645485462274     0.020129235061575528        0.350740278679181        1.399729267132413        0.00034158815547420684           -0.8969550134978259          -0.47920676057253003           -0.3456819356901895            12.690522902509972            49610.423591377454         0.0018108966289201592            -30.24624583324528           -1.9661001580367499           0.17500977124554612           -0.5931584947989326           -0.7658555811397835
                      231       349.90556017978815      0.19995070864609255       1.0000370636074685      0.26842828756040754    0.0030000643246529597   -9.992333813157902e-07       421.91730790177223    9.370918972352181e-07      0.01957645485407445       0.0201292350618882       0.3507402786787224        1.399729267132399        0.00034158815969244783           -0.8969550848391934           -0.4792067371073569           -0.3456819437083494            12.690522656388698             49610.42287412095         0.0018108967460121687           -30.246245404565883            -1.966100123803146            0.1750098823917704           -0.5931585066374441           -0.7658555956545767
                      232       350.08284786625677       0.2000012366690604       1.0000606865170916       0.2688343057857916      0.00300063219995156  -1.0000721925500807e-06       421.91717777779894    6.918123422894481e-07     0.019980433168012957     0.020019562195640755       0.3505964452125744          1.3997305988729       -0.00012910294428663695           0.22847588747856235            -0.376853564813295           -0.1265231681511309             23.40338530001976            -9854.390453194503        0.00039238663992169207            57.913036234297316          0.044170562836484274           -0.1225508700552434          -0.10125198631238698          -0.13046739003782248
                      233        350.0828478664798        0.200001236669008        1.000060686517429       0.2688343057866661     0.003000632199950801  -1.0000721925487135e-06       421.91717777779854    6.918123413074862e-07     0.019980433168286408     0.020019562195559667      0.35059644521259326       1.3997305988729025       -0.00012910294691989696           0.22847588303722657           -0.3768535561472148          -0.12652316681637063             23.40338499333255            -9854.390434986706        0.00039238655564490476            57.913035350771324          0.044170565227984473          -0.12255086795102667          -0.10125198330153119          -0.13046736377810242
                      234        350.0828478665692      0.20000123666911454        1.000060686517097      0.26883430578651113     0.003000632199951155  -1.0000721925478422e-06       421.91717777780246    6.918123417037078e-07     0.019980433168099183     0.020019562195634968      0.35059644521252303       1.3997305988728865        -0.0001291029314164519           0.22847589519848624          -0.37685356529125297          -0.12652316701284058             23.40338592169286            -9854.390051043483         0.0003923869102694864             57.91303777364587           0.04417055312765156           -0.1225508832703028          -0.10125198563301287           -0.1304674669967686
                      235        350.1056425481436      0.19999943603997528        1.000082098134964        0.268909561310223    0.0030005729892642235    -9.99923524376216e-07       421.91725061656535    6.135013139594225e-07     0.020000099565642245     0.020014281157180316      0.35059620772078187       1.3997303641673442           6.1180740730771e-05            0.1655666472468009           0.15953481861119553         -0.007653511215812584            22.160098756229296            2166.0500729823466         0.0026966354099646167             44.84713414460257          -0.07707289949398542          -0.37004030736490784            0.1145181082646698           -0.6449169612249741
                      236        350.1056425482466      0.19999943603989956       1.0000820981349534       0.2689095613107153     0.003000572989262842   -9.999235243757323e-07        421.9172506165643    6.135013129646128e-07      0.02000009956583956     0.020014281157227944      0.35059620772049066       1.3997303641673475         6.118073395106355e-05           0.16556662608813627           0.15953481821000406         -0.007653513932484525             22.16009729673012            2166.0499319393125          0.002696635187325368            44.847132402183284          -0.07707288231771826          -0.37004027201423706            0.1145181047625992            -0.644916897045834
                      237        350.1056425482593      0.19999943603998702       1.0000820981348397      0.26890956131095944    0.0030005729892632334   -9.999235243757306e-07        421.9172506165651     6.13501312975509e-07     0.020000099565584923     0.020014281157169012       0.3505962077204219       1.3997303641673435         6.118074218601128e-05            0.1655666510649908           0.15953481402397765         -0.007653510869366613             22.16009861536725            2166.0501713473063         0.0026966353638392597            44.847133325095264            -0.077072903730686          -0.37004031507417884           0.11451810814896154           -0.6449169516419386
                      238       350.10564254818223      0.19999943603997722       1.0000820981349658       0.2689095613107485    0.0030005729892641753   -9.999235243768644e-07       421.91725061656695    6.135013138058995e-07       0.0200000995656244      0.02001428115721168       0.3505962077204907       1.3997303641673378         6.118074405668971e-05           0.16556664627305553           0.15953481821341725        -0.0076535113682087595             22.16009882219888             2166.050059299202          0.002696635482593528             44.84713455056381          -0.07707290029323868            -0.370040305309937           0.11451810767556037           -0.6449169816565546
                      239       350.10564254803967       0.1999994360400168       1.0000820981350351      0.26890956131176874     0.003000572989264245   -9.999235243786313e-07       421.91725061656706    6.135013134580332e-07      0.02000009956565968     0.020014281157259263      0.35059620772006106       1.3997303641673369         6.118073722292606e-05           0.16556664356835762           0.15953482005284475         -0.007653510986627184            22.160098595575167            2166.0497777312094         0.0026966353385004765             44.84713354417737          -0.07707289626766779          -0.37004030063063836           0.11451810874503252           -0.6449169409863946
                      240         350.105642547818      0.19999943604020096        1.000082098135028       0.2689095613131278     0.003000572989265096   -9.999235243779532e-07       421.91725061656905    6.135013135945343e-07     0.020000099565434144     0.020014281157238027      0.35059620771933503       1.3997303641673287         6.118074162564598e-05           0.16556667195161084            0.1595348178090277         -0.007653507415173919            22.160100434438196            2166.0501429422093          0.002696635450109221             44.84713422536185          -0.07707291776831152           -0.3700403462899464           0.11451811269824275           -0.6449169767548631
                      241        350.1032646703859      0.20000598070594378       1.0000825889608098       0.2691679989428363     0.003000516001575415  -1.0001633442905297e-06       421.91757248853315    4.927284842337599e-07     0.019996406998297345      0.02002436598418489       0.3504677756512874       1.3997289611217019         9.046470315044663e-05           0.09416066124540545          0.009415555682193159           0.04240713026182729            20.038144746374673            -17503.14156866929       -5.0673925969652416e-05            -19.45489755733962           -0.1689063707671744           -0.2028039567626782           0.12728923338192902          -0.06640673492667282                
 restart
                      242        350.1032646703859      0.20000598070594378       1.0000825889608098       0.2691679989428363     0.003000516001575415  -1.0001633442905297e-06       421.91757248853315    4.927284842337599e-07     0.019996406998297345      0.02002436598418489       0.3504677756512874       1.3997289611217019         9.046470315044663e-05           0.09416066124540545          0.009415555682193159           0.04240713026182729            20.038144746374673            -17503.14156866929       -5.0673925969652416e-05            -19.45489755733962           -0.1689063707671744           -0.2028039567626782           0.12728923338192902          -0.06640673492667282
                      243        350.1032638466322      0.20000598065598776       1.0000825855940807       0.2691679989376414    0.0030004979632316338  -1.0001633380256488e-06        421.9175724966434    5.101371791158065e-07     0.019996407155543544     0.020024366172998957       0.3504677755373862       1.3997289614638966         0.0001434621655879727            0.0673012884295124          0.002554214434870663           0.03824702253038193            13.941589956085858            -18974.36761557321         0.0019304159865494797            0.5116509832331309          -0.14959527509469106          -0.15849443430247434           0.12545506385741068            -0.609905897977141
                      244        350.1032628490127       0.2000059806621316       1.0000825882947204       0.2691679989367913     0.003000500706475984  -1.0001633352528218e-06        421.9175720136059    4.882390302687421e-07     0.019996407177365512     0.020024366169084023       0.3504677755041495       1.3997289658604501        5.4542422419281046e-05           0.05265953161262766          0.004599181119309464           0.03741685461920145            11.537093447982164           -19299.408475405504        -0.0010901246114812856           -28.271823450030823          -0.12562383179735587          -0.13880808912552947             0.126678730668151           0.22274086547045602
                      245        350.1032610745349      0.20000598057328708        1.000082582951066      0.26916799892713306    0.0030004687738831516  -1.0001633231131814e-06       421.91757189228235    5.136358053790665e-07     0.019996407468612094     0.020024366510318196      0.35046777528827666       1.3997289677189921         0.0001255899949457601       -0.00016381055521135987         -0.007265325575315361          0.029640243985237298          -0.19415531011408074            -22058.50753584033         0.0016511489877868192           -0.1764354098240468           -0.0838592692890794         -0.052924581665751994            0.1236978184340798            -0.528188556705016
                      246       350.10326107430546      0.20000598057328747       1.0000825829518316       0.2691679989252174    0.0030004687738903295  -1.0001633230897952e-06        421.9175718922797    5.136358022090456e-07      0.01999640746879051     0.020024366510365117       0.3504677752057027       1.3997289677190028        0.00012559027668170524       -0.00016442469931009923          -0.00726560063440012          0.029639934272254434           -0.1941554512782141            -22058.48287038949          0.001651148962201983           -0.1764358612680532          -0.08385876494150483         -0.052922794653100416           0.12369724781704733           -0.5281883963546077
                      247        350.1032610741636      0.20000598057358418       1.0000825829584166      0.26916799892952303    0.0030004687738718013  -1.0001633230932234e-06       421.91757189227917    5.136358104147086e-07     0.019996407468567762     0.020024366510012995      0.35046777528280393        1.399728967719006        0.00012559000797948708       -0.00016383658522015065        -0.0072651673089753075          0.029640238860601884          -0.19415372153458485           -22058.505351980777         0.0016511493351303488           -0.1764317243738781           -0.0838592501224508          -0.05292449015109612           0.12369782065427383           -0.5281885695602933
                      248        350.1032610736738       0.2000059805740325       1.0000825829514568      0.26916799893321314    0.0030004687738652393  -1.0001633230716107e-06       421.91757189227474    5.136358132289809e-07     0.019996407468449762     0.020024366509523526       0.3504677752827487       1.3997289677190219         0.0001255900233853918       -0.00016371452920816917         -0.007265348088564068           0.02964024856130706          -0.19415289485938625            -22058.50260656784          0.001651149426401897           -0.1764299111464758           -0.0838593296485613          -0.05292472537553469           0.12369781940891475           -0.5281886913480227
                      249        350.1032610736686      0.20000598057308105        1.000082582951185       0.2691679989309474     0.003000468773878635  -1.0001633231044972e-06       421.91757189227354    5.136358066389819e-07     0.019996407468958814      0.02002436651016018      0.35046777528555406       1.3997289677190248        0.00012558995950763915        -0.0001638415681276227         -0.007265328798018592           0.02964024102378557          -0.19415743998178742           -22058.507056686143         0.0016511481070704882          -0.17644031746908717          -0.08385923613088869          -0.05292453690400226           0.12369781489025478           -0.5281883086439196
                      250       350.10326107288665       0.2000059805729867       1.0000825829540076      0.26916799893747284    0.0030004687738700315  -1.0001633231066557e-06        421.9175718922718    5.136358102396803e-07     0.019996407469083072     0.020024366509816437       0.3504677753015266       1.3997289677190314        0.00012558987010991018       -0.00016370456637018402        -0.0072651984751774396          0.029640320323435717          -0.19415776077568755           -22058.513215821287         0.0016511478141856735          -0.17644105211621589           -0.0838593473188155          -0.05292495574361116           0.12369796587945922           -0.5281882355660119
                      251         350.091995430289       0.2000074624212244       1.0000933934022438       0.2692275480108622    0.0030003484676263464   -9.999025537237016e-07       421.91746400795483    5.603530142943166e-07     0.019998697037337566     0.020019530543854195      0.35040357553480095       1.3997293746554378        -8.185358262980201e-06         -0.009504711842171148          0.008066704066606293           -0.0307995413169952            -7.308810421728345               7383.3693586318        -0.0038121575016321855           -16.976517529599427          0.059054832832004425           0.13737876124083248          0.011919736502052372            1.0832166608893234
                      252        350.0919954302035       0.2000074624212401       1.0000933934023255       0.2692275480115323     0.003000348467626043   -9.999025537231823e-07        421.9174640079573    5.603530147900912e-07      0.01999869703732582       0.0200195305438001      0.35040357553425666        1.399729374655429        -8.185353389769815e-06          -0.00950470564041525          0.008066704139163043         -0.030799540650626327           -7.3088099269075135             7383.369512798499         -0.003812157359053682           -16.976516358678865           0.05905482711289064           0.13737875113420445          0.011919737031260369            1.0832166207630394
                      253       350.09199543001455       0.2000074624211797       1.0000933934023983       0.2692275480121815     0.003000348467625968    -9.99902553724876e-07        421.9174640079579    5.603530145265764e-07     0.019998697037389893     0.020019530543772836      0.35040357553367807       1.3997293746554265        -8.185361071075872e-06         -0.009504713322039105           0.00806670514465118          -0.03079954125143428            -7.308810356319032            7383.3692461165465        -0.0038121575225020113             -16.9765174314244           0.05905483443768184           0.13737876281136754          0.011919736671110445            1.0832166673743981
                      254        350.0919954301937      0.20000746242118142       1.0000933934022491       0.2692275480118157     0.003000348467625734   -9.999025537244465e-07         421.917464007958    5.603530137822125e-07      0.01999869703735105     0.020019530543798042      0.35040357553390467       1.3997293746554251        -8.185357720951441e-06          -0.00950471332263317          0.008066701653148932          -0.03079954177669799            -7.308810487502788            7383.3693363979555         -0.003812157500261641            -16.97651766735529           0.05905483303931525           0.13737876319616343          0.011919735422048675            1.0832166594470052
                      255       350.09199543017917       0.2000074624212304       1.0000933934024268      0.26922754801268084     0.003000348467624192   -9.999025537230991e-07        421.9174640079595    5.603530138269293e-07     0.019998697037326506     0.020019530543738236       0.3504035755335215       1.3997293746554202        -8.185354955077706e-06         -0.009504704732414382          0.008066704000941423          -0.03079954018086698            -7.308810371138928             7383.369445246213        -0.0038121574323738963           -16.976517258167107           0.05905482597607057           0.13737874745100676          0.011919737975779512            1.0832166400487266
                      256       350.09199543016825      0.20000746242116765        1.000093393402544       0.2692275480127616     0.003000348467624385   -9.999025537240622e-07        421.9174640079589    5.603530129737535e-07      0.01999869703742714     0.020019530543777447       0.3504035755335868       1.3997293746554231        -8.185363172547364e-06         -0.009504717696887613          0.008066708335709636          -0.03079954106198266             -7.30881103221698              7383.36919228502        -0.0038121576354146714           -16.976518837283802          0.059054836690427506           0.13737876763412019          0.011919737596988764            1.0832166993742982
                      257        350.0405383328409      0.19999679964753014       1.0001294418662834      0.26963084740143783    0.0030000830295157676  -1.0000841669992288e-06        421.9185480410038    4.859559086283042e-07      0.02000769041532067     0.019995564185698922       0.3500740858564324       1.3997252559545768        -8.485057636587762e-05         -0.018820608996736377          -0.03963548423964407          -0.01616862630786011            -13.36816523527705            -2702.525705285405        -0.0030478093644995155           -15.355792956159567          -0.10129741800292309           -0.1404982267116952         -0.016358173822925794            0.7886028376004491
                      258       350.04053833298394      0.19999679964752384       1.0001294418662123      0.26963084740084553    0.0030000830295176255  -1.0000841669976457e-06        421.9185480410058    4.859559083413448e-07      0.02000769041533231     0.019995564185759356      0.35007408585708444       1.3997252559545699        -8.485056969999893e-05         -0.018820607284904266          -0.03963548339464704         -0.016168625924832952           -13.368164364112342             -2702.52537169649        -0.0030478092090096645           -15.355791997097567          -0.10129742221805547          -0.14049822981792234         -0.016358174059982945            0.7886027942764364
                      259        350.0405383329737      0.19999679964753997       1.0001294418662035       0.2696308474004761     0.003000083029516894   -1.000084167000166e-06        421.9185480410028    4.859559085589201e-07      0.02000769041537094     0.019995564185786602      0.35007408585738475       1.3997252559545814        -8.485057756171799e-05          -0.01882061354717891         -0.039635482449299694         -0.016168626344929923           -13.368165373104187           -2702.5258955991294         -0.003047809365537686           -15.355792962005605          -0.10129741412101223          -0.14049821925093425         -0.016358173309809015            0.7886028389211452
                      260        350.0405383328084      0.19999679964754694       1.0001294418662834       0.2696308474017464    0.0030000830295157303  -1.0000841669989603e-06        421.9185480410047    4.859559084950355e-07     0.020007690415370295      0.01999556418569344      0.35007408585634836       1.3997252559545736        -8.485057757693383e-05         -0.018820608226004745         -0.039635484152095155         -0.016168625907682702           -13.368165190909998            -2702.525700164177        -0.0030478093812179247           -15.355793065315828          -0.10129741797716019          -0.14049822853985183          -0.01635817313055241            0.7886028419419087
                      261        350.0405383327245       0.1999967996475733       1.0001294418662994       0.2696308474027009    0.0030000830295152537   -1.000084166998937e-06        421.9185480410088    4.859559081951079e-07     0.020007690415489696      0.01999556418566055      0.35007408585555294       1.3997252559545594        -8.485057601158437e-05          -0.01882060910469168         -0.039635485801656364         -0.016168626516713757           -13.368165197443238            -2702.525647946714        -0.0030478093384010566            -15.35579274528406           -0.1012974166951833          -0.14049822478320528          -0.01635817442049477            0.7886028297659091
                      262       350.04053833282023      0.19999679964757638       1.0001294418663313      0.26963084740187593     0.003000083029515063   -1.000084167000195e-06       421.91854804100547    4.859559085225865e-07      0.02000769041540954     0.019995564185686703       0.3500740858559666        1.399725255954572        -8.485057667299048e-05          -0.01882061083865657          -0.03963548439034858            -0.016168627042853           -13.368165568972262            -2702.525839920924         -0.003047809364634833           -15.355792921679651          -0.10129741494113893           -0.1404982205736436         -0.016358174718558764            0.7886028382932457
                      263        350.0382744498579       0.2000015993940622        1.000127684093922      0.26969021913475727     0.003000107797108149  -1.0000651622752974e-06       421.91893030630536    4.429043000565747e-07      0.02002404284049482     0.019996653848696797      0.35005261125147247        1.399724029741578       -1.5198772570801028e-05          -0.10594253519863757          -0.08033028683287048         -0.017123349438111495            -6.017410131918836            -511.4626661847898         0.0005225533270666542             9.799110133429345           0.05135794881548019           0.13998141263384106         -0.031699102809221044          -0.21990917484212327
                      264        350.0382744498604       0.2000015993940991        1.000127684093993       0.2696902191350036    0.0030001077971084063   -1.000065162275152e-06       421.91893030630604    4.429042998096671e-07     0.020024042840516763     0.019996653848691426       0.3500526112515341       1.3997240297415765        -1.519877265690838e-05           -0.1059425305190011           -0.0803302847121512         -0.017123348307526997            -6.017409822298758           -511.46264733277894         0.0005225533364559674             9.799110130658939           0.05135794540452212            0.1399814041801401         -0.031699100981903545          -0.21990917753779687
