                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                     data                    Costf
                      108        384.4776943866707       0.2036254433857791       1.0824785699774289                    0.101    0.0031019200033743583  -1.0588887161670627e-06        373.0119503513957    0.0002693491702536596      0.03287840052548041     0.023580715139987576       0.4180627738841153       1.2346931843632754       3.0607741843228884       3.0607741843228884
                      109         384.477694393757       0.2036254434130171       1.0824785700207613                    0.101    0.0031019200027782023   -1.058888716153955e-06        373.0119503522749    0.0002693491703682849      0.03287840051223488     0.023580715091542463      0.41806277386838064       1.2346931843607842       3.0607741853297474       3.0607741853297474
                      110        384.4776943863649       0.2036254433929903       1.0824785699731212                    0.101    0.0031019200033837327  -1.0588887174675584e-06       373.01195035233116     0.000269349170311693      0.03287840052016054      0.02358071511534178       0.4180627738767559       1.2346931843604327       3.0607741889560653       3.0607741889560653
                      111        381.4097620143259      0.20373153059820803       1.0859748706007313                    0.101     0.003094539636653225  -1.0299100585857639e-06        373.0707046401401    0.0002755640700551924      0.03584466091077455      0.02183077548585994      0.41106661889511115         1.23466208537861        2.804913315301986        2.804913315301986
                      112        381.4097619894767      0.20373153059268762       1.0859748706436925                    0.101     0.003094539636671384  -1.0299100586548083e-06       373.07070464044796   0.00027556407001123797       0.0358446609298808     0.021830775472370834       0.4110666188412987       1.2346620853793602        2.804913313428124        2.804913313428124
                      113        381.4097620071336      0.20373153059053184        1.085974870669867                    0.101     0.003094539636470924  -1.0299100586080548e-06       373.07070464159824    0.0002755640700496517     0.035844660936371064      0.02183077545614779       0.4110666187864476       1.2346620853770618        2.804913313092781        2.804913313092781
                      114       381.40976201694843      0.20373153059257912        1.085974870606515                    0.101    0.0030945396366304665  -1.0299100586482472e-06        373.0707046404238   0.00027556406998722246      0.03584466091167765     0.021830775474927865      0.41106661886121737       1.2346620853787598         2.80491331463341         2.80491331463341
                      115        381.4097620137893      0.20373153058863505        1.085974870599001                    0.101     0.003094539636722485  -1.0299100587156826e-06       373.07070464047996   0.00027556407001855764      0.03584466091630535      0.02183077548254743      0.41106661889217266       1.2346620853783175       2.8049133149635104       2.8049133149635104
                      116        380.6158470798259      0.20218646658394618       1.0895980601901698                    0.101     0.003092703576059487  -1.0472958374718365e-06       373.16593623586147   0.00026449277467069897      0.03753950679909103     0.019309870879681494      0.40288734466572956       1.2346505834316266       2.6965224012229787       2.6965224012229787
                      117        380.6158440629458       0.2021864663859712       1.0895980782667856      0.10100000004990789    0.0030926776367444916  -1.0472958345728082e-06       373.16593651850405      0.00026448397964513      0.03753950727774643      0.01930987074040168      0.40288734484912425        1.234650587857309       2.6965091794223204       2.6965091794223204
                      118       380.61584379573833      0.20218646636759072       1.0895980903120588      0.10100000007277962     0.003092687807424152  -1.0472958316596133e-06       373.16593704896707    0.0002645056647028283     0.037539507387626826     0.019309870536959352       0.4028873449234587       1.2346505864371147        2.696517133068183        2.696517133068183
                      119        380.6156968252649      0.20218645670637528       1.0895991766633024      0.10100000286754907    0.0030916697438938857   -1.047295638104187e-06        373.1659607741333     0.000264519702172528      0.03753953203515403      0.01930985998739017      0.40288735500200074       1.2346507663425599        2.696282981743242        2.696282981743242
                      120         288.832662303646       0.1977618248167877       1.9893144816096218      0.10296035196793976      0.01575382629537968   -8.569493333921746e-07       390.15300613071736    -0.008046898083448956       0.0514589506316326     0.007316685050195499      0.40966892486403483       1.3441491192259927         67529.6707888011         67529.6707888011
                      121        380.6156968252649      0.20218645670637528       1.0895991766633024      0.10100000286754907    0.0030916697438938857   -1.047295638104187e-06        373.1659607741333     0.000264519702172528      0.03753953203515403      0.01930985998739017      0.40288735500200074       1.2346507663425599        2.696282981743242        2.696282981743242                
 restart
                      122        380.6156968252649      0.20218645670637528       1.0895991766633024      0.10100000286754907    0.0030916697438938857   -1.047295638104187e-06        373.1659607741333     0.000264519702172528      0.03753953203515403      0.01930985998739017      0.40288735500200074       1.2346507663425599        2.696282981743242        2.696282981743242
                      123        380.6156707980988       0.2021864554516703       1.0895994317980335      0.10100000342345061     0.003091673320913128  -1.0472955841271646e-06       373.16596541993766   0.00026451737207899774      0.03753953554679013     0.019309856523466246      0.40288735692506905       1.2346508051068104        2.696281703833115        2.696281703833115
                      124        380.6147684514874      0.20218641159861064       1.0896082084916934      0.10100002279834364    0.0030917465026224027  -1.0472937062401418e-06        373.1661297918065   0.00026459032032820703      0.03753965804081774     0.019309735874594093      0.40288742392459737       1.2346521327990212        2.696242777511064        2.696242777511064
                      125        380.6144723185264      0.20218639682794062        1.089610724462231      0.10100002912663888     0.003091596297710889  -1.0472931029708388e-06        373.1661832678205    0.0002645541602153731     0.037539698560779156      0.01930969681476685      0.40288744575605373        1.234652570556213        2.696228102637499        2.696228102637499
                      126        380.6156287307838      0.20218645328502513       1.0895990405608522      0.10100000451861765    0.0030916699789352753  -1.0472954706194485e-06        373.1659769515933    0.0002645207046032658      0.03753954186816564      0.01930984758465414      0.40288736037084305        1.234650852361265       2.6962805358561766       2.6962805358561766
                      127       380.61513958639125       0.2021864263390479       1.0895984708657576      0.10100001762868727     0.003091651871840944  -1.0472941510475835e-06       373.16611875222014    0.0002644502461102053     0.037539617588361954      0.01930974908481561      0.40288740303518056       1.2346513957231997       2.6962655324701656       2.6962655324701656
                      128        380.4074820421672      0.20217601597910534       1.0893948794692196      0.10100500360544185    0.0030922209372845964  -1.0467902459041178e-06        373.2144724784689    0.0002675899674407593      0.03756945584120405     0.019272800692734612       0.4029036965092234       1.2349174469286528        2.692433810319026        2.692433810319026
                      129        380.4074820413923      0.20217601597396143       1.0893948794673118      0.10100500381038807     0.003092220937298483  -1.0467902456584624e-06        373.2144724797883   0.00026758996751236687      0.03756945584693007        0.019272800686567      0.40290369665026027       1.2349174469342754       2.6924338081057475       2.6924338081057475
                      130        380.4074820468304      0.20217601595458332       1.0893948794683475       0.1010050037278174     0.003092220937271454   -1.046790245527054e-06        373.2144724792192   0.00026758996746971484      0.03756945586362014      0.01927280069950682       0.4029036964601867       1.2349174469306134       2.6924338093045534       2.6924338093045534
                      131       380.40748204478723      0.20217601598452262       1.0893948794630077      0.10100500369506299     0.003092220937270423   -1.046790245844038e-06        373.2144724796997   0.00026758996749244634      0.03756945585436996     0.019272800688756957       0.4029036964060882       1.2349174469333057       2.6924338098232887       2.6924338098232887
                      132        380.4074820474009      0.20217601598523838       1.0893948794680988       0.1010050037841865    0.0030922209371772964  -1.0467902465245472e-06         373.214472479851   0.00026758996745405934     0.037569455886300895     0.019272800690376027      0.40290369634049217       1.2349174469327056       2.6924338094112525       2.6924338094112525
                      133        380.4074820437636      0.20217601598759405       1.0893948794830148      0.10100500367956541    0.0030922209372129658  -1.0467902458590938e-06        373.2144724784624   0.00026758996737682284      0.03756945586860467     0.019272800690111325      0.40290369643505614       1.2349174469277686       2.6924338098968907       2.6924338098968907
                      134       380.40748204432634        0.202176015974533       1.0893948794885908      0.10100500361837703    0.0030922209372093667   -1.046790245875367e-06        373.2144724788812      0.00026758996738234      0.03756945587239064     0.019272800689332216       0.4029036963728299       1.2349174469285558         2.69243381042818         2.69243381042818
                      135        380.6812041032722      0.20254328222113527       1.0900162833789206      0.11142647239446735    0.0030861219970435955   -1.048819750456294e-06       373.27394772497746   0.00026582571503220887     0.040339772101720205     0.019061060857758085      0.39367552994839816       1.2350658478058938        2.660511514355805        2.660511514355805
                      136       380.68120410143274      0.20254328222067855       1.0900162833824876      0.11142647240594586    0.0030861219970474275  -1.0488197504633873e-06        373.2739477259574    0.0002658257150689245      0.04033977210424678     0.019061060856186182      0.39367552993835886       1.2350658478091827        2.660511514228017        2.660511514228017
                      137        380.6812041006467      0.20254328221912182       1.0900162833859515      0.11142647241415435     0.003086121997016021  -1.0488197504927422e-06       373.27394772587866    0.0002658257150184079      0.04033977210893501      0.01906106085566527       0.3936755299243542       1.2350658478084215        2.660511514195659        2.660511514195659
                      138        380.6812040927905      0.20254328221698797       1.0900162833862606      0.11142647243785819     0.003086121996996101    -1.04881975046369e-06       373.27394772838034    0.0002658257149867828      0.04033977211111065     0.019061060847492907      0.39367552988587323        1.235065847815996       2.6605115138041358       2.6605115138041358
                      139       380.68120407963147      0.20254328220407505       1.0900162833692768      0.11142647242342682     0.003086121996951094  -1.0488197504533253e-06       373.27394773367655   0.00026582571497696535     0.040339772118729925      0.01906106083759199       0.3936755298364357       1.2350658478309364       2.6605115130205266       2.6605115130205266
                      140        380.6812040983109      0.20254328221817552       1.0900162833713054      0.11142647237223424     0.003086121997061759  -1.0488197505259764e-06       373.27394772642947   0.00026582571501436697      0.04033977209813407     0.019061060856004917       0.3936755299746608       1.2350658478098764        2.660511514116824        2.660511514116824
                      141        380.6812040984114      0.20254328221847578        1.090016283371229      0.11142647240022868     0.003086121997088608  -1.0488197504162804e-06       373.27394772785215    0.0002658257149801171     0.040339772111749425     0.019061060856593117       0.3936755299527066       1.2350658478142904       2.6605115139585664       2.6605115139585664
                      142        375.5679256924752       0.1998916203260734       1.0895224649704431      0.12346897962130732     0.003082607309760702  -1.0517104694914422e-06        375.2855848830212   0.00024010938763861282      0.04583165486602151     0.015387400693874008      0.37701460425736916       1.2409476523488148        2.516647399907986        2.516647399907986
                      143         375.567927707262       0.1998916203602243       1.0895224964386472      0.12346897960689449     0.003082580651583744   -1.051710470717656e-06        375.2855850473588   0.00024011208297618894      0.04583165496208236     0.015387401640693162       0.3770146041769877       1.2409476532272727       2.5165859971126965       2.5165859971126965
                      144        375.5679281421076      0.19989162044102177       1.0895225047247745      0.12346897961016234    0.0030826067685135587   -1.051710468329592e-06       375.28558514697096   0.00024011478940770957     0.045831654886805503     0.015387401440791083       0.3770146041760669       1.2409476523108127       2.5166445452692563       2.5166445452692563
                      145        375.5685116820921      0.19989163576703547       1.0895317294339382      0.12346897590792236    0.0030772448010867675  -1.0517106271264412e-06         375.285637491647   0.00024105270372125657     0.045831675602311314     0.015387645744679691       0.3770145821112443       1.2409478248689172        2.510411908328033        2.510411908328033
                      146       375.56851171911126       0.1998916357958629       1.0895317305508456      0.12346897589769171    0.0030772448006128514  -1.0517106268869733e-06        375.2856374918341   0.00024105270380308348      0.04583167560965046     0.015387645788268654       0.3770145820340538       1.2409478248692671       2.5104118948673406       2.5104118948673406
                      147       375.56851173399536      0.19989163581395644       1.0895317293971551      0.12346897589358155    0.0030772448012147593  -1.0517106267476506e-06       375.28563749187117    0.0002410527036942723      0.04583167560262107     0.015387645793426049      0.37701458198945287       1.2409478248692976       2.5104119030492225       2.5104119030492225
                      148        375.5685117232383      0.19989163586026196       1.0895317294457794      0.12346897590774505    0.0030772448007196406   -1.051710627257821e-06        375.2856374915739   0.00024105270374904787     0.045831675572233915     0.015387645763459891      0.37701458210142624       1.2409478248706696       2.5104119048859292       2.5104119048859292
                      149       375.56851168846333      0.19989163580924801        1.089531729402042      0.12346897591375794    0.0030772448012260797  -1.0517106275208968e-06       375.28563749097964   0.00024105270361604738      0.04583167560322841     0.015387645774767589      0.37701458215367734       1.2409478248728487       2.5104119064566772       2.5104119064566772
                      150       375.56851170293567       0.1998916357750834        1.089531729361914      0.12346897591891096     0.003077244801151561   -1.051710627072257e-06       375.28563749164135   0.00024105270369946833      0.04583167558951761     0.015387645760817545       0.3770145821834095       1.2409478248701726       2.5104119080015006       2.5104119080015006
                      151         376.599305425525      0.20154751665270898       1.0887610985594787       0.1235585660494194    0.0030770071235903117  -1.0536485225671362e-06       375.27954057934767   0.00023978091009547623      0.04544073424632203     0.016405194745405603      0.37738250326617023        1.241021672206797       2.4597391432904865       2.4597391432904865
                      152       376.59930543579526      0.20154751665939588       1.0887610985639213      0.12355856605627799    0.0030770071235943592  -1.0536485225355239e-06       375.27954057939627   0.00023978091010006154      0.04544073424398507      0.01640519475406069      0.37738250329320355       1.2410216722074312        2.459739142851546        2.459739142851546
                      153       376.59930542740494      0.20154751665379664       1.0887610985569136      0.12355856605262594     0.003077007123588505   -1.053648522516176e-06       375.27954057921954    0.0002397809100844901      0.04544073424321029     0.016405194749211725       0.3773825032790529       1.2410216722079348       2.4597391431536133       2.4597391431536133
                      154        377.2104313054251       0.2019418905869156       1.0889380884997681      0.12401719284907545    0.0030771820379238966  -1.0505980984678902e-06       375.27888824649057   0.00023974765041864863     0.045232197430371615     0.016977728815177694       0.3791965052090407       1.2410858469522703        2.445515809657524        2.445515809657524
                      155        377.2104313124239      0.20194189058914971       1.0889380884947144      0.12401719285220664    0.0030771820379258004  -1.0505980984327428e-06        375.2788882465427   0.00023974765042959403      0.04523219742381099     0.016977728818417814      0.37919650522144455       1.2410858469526789        2.445515809560597        2.445515809560597
                      156       377.21043131244414      0.20194189058236037       1.0889380884896198       0.1240171928520373     0.003077182037914377  -1.0505980984529037e-06        375.2788882465096   0.00023974765043264455      0.04523219742145739     0.016977728820065215      0.37919650522586124       1.2410858469534234        2.445515809509228        2.445515809509228
                      157       377.21043131252736      0.20194189059079068       1.0889380884865396      0.12401719285312976    0.0030771820379137827  -1.0505980984866478e-06       375.27888824642974   0.00023974765042936852      0.04523219741600629     0.016977728821006198      0.37919650523984183       1.2410858469542867       2.4455158095045713       2.4455158095045713
                      158       377.21043130631415      0.20194189058639395       1.0889380884967483      0.12401719284641363    0.0030771820379530508  -1.0505980984555066e-06         375.278888246499   0.00023974765043245015      0.04523219742319584      0.01697772881647594      0.37919650521057924         1.24108584695325        2.445515809592228        2.445515809592228
                      159       377.21043130572866      0.20194189058570816       1.0889380884980149        0.124017192842338     0.003077182037943202  -1.0505980985483484e-06       375.27888824658703   0.00023974765045199541      0.04523219742037205       0.0169777288163774      0.37919650521606857       1.2410858469535522        2.445515809567161        2.445515809567161
                      160        377.2104313075167      0.20194189058886788       1.0889380884991127      0.12401719284157167     0.003077182037907206  -1.0505980984375017e-06       375.27888824659544   0.00023974765044779023      0.04523219742113711     0.016977728818155007       0.3791965052223364         1.24108584695384       2.4455158095797014       2.4455158095797014
                      161        378.2741738216116      0.20210343146822618       1.0875782409539507        0.122474576390209     0.003078269162631908   -1.051537812750945e-06       375.30376346612167    0.0002490479135980358      0.04156385476374455     0.018039015166287895      0.38366386706780986       1.2416044521255738       2.4276925810599725       2.4276925810599725
                      162        378.2741738183038      0.20210343146207213        1.087578240939461      0.12247457638378079    0.0030782691626186133  -1.0515378127433823e-06       375.30376346619175   0.00024904791359653655      0.04156385476677314     0.018039015164108555       0.3836638670600532       1.2416044521254948         2.42769258094366         2.42769258094366
                      163       378.27417381801456      0.20210343146187454       1.0875782409592478      0.12247457638333181     0.003078269162632302  -1.0515378127398064e-06       375.30376346625013   0.00024904791360388006      0.04156385476300006     0.018039015163045565        0.383663867068875       1.2416044521257568       2.4276925810167094       2.4276925810167094
                      164       378.27417381857254      0.20210343146511806       1.0875782409530483      0.12247457638213627    0.0030782691626237814  -1.0515378127141362e-06       375.30376346633057    0.0002490479135904879       0.0415638547641759     0.018039015161946642        0.383663867072325       1.2416044521254403        2.427692580999203        2.427692580999203
                      165         378.274173821922      0.20210343146846127        1.087578240952137      0.12247457637883721     0.003078269162621694  -1.0515378127293557e-06        375.3037634663383   0.00024904791360049453      0.04156385475843524     0.018039015167042545       0.3836638670814902       1.2416044521268588       2.4276925810158585       2.4276925810158585
                      166        378.2741738257703      0.20210343146950283        1.087578240949238       0.1224745763474801    0.0030782691626264256   -1.051537812677744e-06       375.30376346704475   0.00024904791360999887      0.04156385474849865      0.01803901516999881       0.3836638671091521       1.2416044521292566        2.427692580897125        2.427692580897125
                      167       378.27417382140584       0.2021034314692219        1.087578240947117      0.12247457636443171     0.003078269162655967   -1.051537812792347e-06       375.30376346681135    0.0002490479135867669     0.041563854761906806      0.01803901516799751      0.38366386710019573       1.2416044521275247        2.427692580936042        2.427692580936042
                      168       378.28040764058665      0.20194695440695118       1.0861441345845115      0.11452472736500235     0.003079150710719623  -1.0475382025235625e-06       375.48813954919837   0.00024858240009504977      0.03972870678050558      0.01829072322371025       0.3921603581479388       1.2422436013499703       2.4098437433110744       2.4098437433110744
                      169        378.2804076397333      0.20194695440586216        1.086144134579099      0.11452472733710398     0.003079150710787514  -1.0475382024205586e-06        375.4881395499549    0.0002485824000827477     0.039728706773312125      0.01829072322462124       0.3921603581841533       1.2422436013530738       2.4098437431358075       2.4098437431358075
                      170       378.28040764078855      0.20194695440393118        1.086144134581561      0.11452472735680519    0.0030791507107561533  -1.0475382024981738e-06         375.488139549572   0.00024858240009292376       0.0397287067830708       0.0182907232256171       0.3921603581597797       1.2422436013512763       2.4098437432281514       2.4098437432281514
                      171        378.2433287718468      0.20178931723430857        1.085766533836427      0.11281430505394394     0.003083871120479552  -1.0413872534030902e-06       375.53961533869267   0.00024787827531288554      0.03944515370857309     0.018401743006079187      0.39442102213092595        1.242447155400291       2.4039459033269157       2.4039459033269157
                      172        378.2433287728279        0.201789317234046       1.0857665338301192      0.11281430504210174    0.0030838711205194466  -1.0413872533920915e-06        375.5396153393811   0.00024787827531246254      0.03944515370420084     0.018401743006525466       0.3944210221590312       1.2424471554022134        2.403945903246937        2.403945903246937
                      173        378.2433287722049      0.20178931723348392       1.0857665338300997      0.11281430504938914     0.003083871120499009  -1.0413872534289662e-06       375.53961533918607   0.00024787827530568676     0.039445153709770295     0.018401743006998057      0.39442102214777236        1.242447155402157       2.4039459032658703       2.4039459032658703
                      174       378.24332877529105       0.2017893172334422       1.0857665338283873      0.11281430505185769     0.003083871120515727  -1.0413872534213253e-06        375.5396153394832   0.00024787827530742577      0.03944515371347122     0.018401743007891224        0.394421022138972       1.2424471554026268       2.4039459032309445       2.4039459032309445
                      175       378.24332877568986      0.20178931723624335        1.085766533833013      0.11281430505183229     0.003083871120493968  -1.0413872534182843e-06        375.5396153394687   0.00024787827529968137      0.03944515371072992     0.018401743007062887       0.3944210221377991       1.2424471554032168        2.403945903232958        2.403945903232958
                      176       378.24332877701136      0.20178931723529764        1.085766533832599       0.1128143050396066    0.0030838711204885932  -1.0413872533447654e-06        375.5396153406469   0.00024787827530929537      0.03944515370892263     0.018401743008070792      0.39442102216511565       1.2424471554071317        2.403945903144109        2.403945903144109
                      177       378.24332877835127      0.20178931723590465       1.0857665338257032      0.11281430505235168    0.0030838711204119003   -1.041387253304355e-06        375.5396153421893    0.0002478782753059108     0.039445153717966815      0.01840174300886313      0.39442102215950153       1.2424471554143968         2.40394590297853         2.40394590297853
                      178       380.72397792509355      0.20261654112468122       1.0826406269737028      0.10991320836746463    0.0030921175248640395  -1.0411672667669686e-06       376.24959029213466    0.0002411401048974368      0.04092152667203816     0.019246600765024637       0.4035891212456277       1.2450645318904754        2.363481808122422        2.363481808122422
                      179        380.7239779396259      0.20261654113084693        1.082640626948324      0.10991320837660606     0.003092117524950282  -1.0411672666784248e-06       376.24959029598205   0.00024114010487740888      0.04092152668040895      0.01924660076762256      0.40358912125771107       1.2450645319038984       2.3634818077169957       2.3634818077169957
                      180        380.7239779292988       0.2026165411268317          1.0826406269593      0.10991320838824964     0.003092117524876486  -1.0411672669063984e-06        376.2495902941733    0.0002411401048864887      0.04092152667952012     0.019246600765621652       0.4035891212295766       1.2450645318983904        2.363481807885348        2.363481807885348
                      181        380.7239779244885      0.20261654112372962       1.0826406269666933      0.10991320837046212    0.0030921175249077914  -1.0411672668046385e-06          376.24959029483    0.0002411401048998059      0.04092152666828099     0.019246600765252073      0.40358912125481594       1.2450645319005422       2.3634818078217807       2.3634818078217807
                      182        380.7239779265551      0.20261654111266142        1.082640626925059      0.10991320838255214    0.0030921175249730946  -1.0411672667923734e-06        376.2495903130582   0.00024114010493083278      0.04092152665456464     0.019246600768753685      0.40358912125743174       1.2450645319667824       2.3634818058458866       2.3634818058458866
                      183        380.7239779270369        0.202616541114399       1.0826406268831068      0.10991320834812235     0.003092117524755024  -1.0411672666968008e-06        376.2495903240629    0.0002411401049151893      0.04092152661665901     0.019246600767725365        0.403589121366273        1.245064532005072        2.363481804834958        2.363481804834958
                      184        380.7239779313152      0.20261654112865868       1.0826406268865725      0.10991320856153006    0.0030921175245680367  -1.0411672662851752e-06       376.24959033572935   0.00024114010478493104     0.040921526649336515     0.019246600763226443       0.4035891211485964       1.2450645320510914        2.363481803342124        2.363481803342124
                      185        381.7786932186177      0.20056879586628704       1.0605041641835857      0.11914791235809963      0.00308841873095109  -1.0286211280407988e-06        384.6756866615242   0.00024070531350196483      0.03127506453614647     0.019957775355655398      0.41722946397167937       1.2757049249996377       1.9446737972600545       1.9446737972600545
                      186       381.77869319855813      0.20056879585965437       1.0605041642381092      0.11914791243008085     0.003088418730843277   -1.028621128355343e-06       384.67568666141415    0.0002407053135079148       0.0312750645412989     0.019957775350452737       0.4172294637938063       1.2757049249953898       1.9446737939531533       1.9446737939531533
                      187        381.7786932090755      0.20056879586972512       1.0605041641658293      0.11914791240701694    0.0030884187310170285    -1.02862112829901e-06       384.67568668477196    0.0002407053133742274      0.03127506450007721     0.019957775356016137      0.41722946396877536       1.2757049250782635        1.944673794360616        1.944673794360616
                      188        381.7786931974008      0.20056879586612203       1.0605041640688508      0.11914791240439992    0.0030884187309401095  -1.0286211282510463e-06       384.67568671453034     0.000240705313182939      0.03127506447964876      0.01995777536185804       0.4172294639929382       1.2757049251852128       1.9446737931484108       1.9446737931484108
                      189        381.7786931950668      0.20056879586773152       1.0605041640208324      0.11914791241051498      0.00308841873093551  -1.0286211278507197e-06        384.6756867256892    0.0002407053130679525      0.03127506448276039      0.01995777536609173       0.4172294640082336        1.275704925213246        1.944673791317168        1.944673791317168
                      190       381.77869308679965      0.20056879585718312       1.0605041640507906      0.11914791278546569    0.0030884187304245506  -1.0286211278435754e-06        384.6756867447483   0.00024070531272500146     0.031275064516637766     0.019957775350829206       0.4172294636886242        1.275704925262899       1.9446737849480131       1.9446737849480131
                      191       381.77869311920745      0.20056879585097684       1.0605041640314337      0.11914791274672479    0.0030884187308543843  -1.0286211273253069e-06        384.6756867557119   0.00024070531312447315      0.03127506450287622     0.019957775350995986      0.41722946372438197       1.2757049253200998       1.9446737899096946       1.9446737899096946
                      192       356.51671958405814      0.19864914961245037        1.019961218456622      0.20249181819303574    0.0030164968983277833    -9.96049078192603e-07        408.3396826416564    7.217323990834832e-05      0.01848732639789849     0.020024033683796776       0.3664315460196705        1.353668966073432       0.5615311194800457       0.5615311194800457
                      193       356.51671955730535        0.198649149618189       1.0199612185159257      0.20249181831021495     0.003016496898355259   -9.960490785842586e-07        408.3396826543363    7.217323985963934e-05     0.018487326412237964     0.020024033682150496       0.3664315461097719        1.353668966113504        0.561531104271805        0.561531104271805
                      194        356.5167195071979      0.19864914960645152       1.0199612182674205       0.2024918184785519    0.0030164968982001415    -9.96049078064973e-07       408.33968274594923    7.217323940108332e-05     0.018487326368300333     0.020024033691046116      0.36643154597291305       1.3536689664254171       0.5615311161188529       0.5615311161188529
                      195        356.5167196103805      0.19864914961955224       1.0199612184283406       0.2024918181354397    0.0030164968985320556    -9.96049078005623e-07        408.3396826466675    7.217324000427766e-05     0.018487326411602667     0.020024033688586376      0.36643154612561446       1.3536689660985426        0.561531117892691        0.561531117892691
                      196       351.98763920446413      0.19879970447690296        1.007991610487064      0.22192941857304987    0.0030194411803100996   -9.904528933459318e-07       415.82371180476537    4.232719863440568e-05     0.017700408227576046     0.020691711889159494      0.37161691848042744       1.3792606773090001       0.1396876827077366       0.1396876827077366
                      197       351.98763917098563       0.1987997044813805       1.0079916103578768       0.2219294187618058     0.003019441180252578   -9.904528933254436e-07       415.82371187910496    4.232719829407023e-05     0.017700408206357432      0.02069171189511535      0.37161691847971756       1.3792606775581726       0.1396876812657785       0.1396876812657785
                      198         351.987639157089      0.19879970448927828       1.0079916103021684      0.22192941885879555    0.0030194411802003567   -9.904528933924028e-07        415.8237119166177    4.232719804646401e-05     0.017700408231932602      0.02069171190015146      0.37161691847946393       1.3792606776909666      0.13968768045781071      0.13968768045781071
                      199        351.9876391901271      0.19879970449066814       1.0079916104005235      0.22192941873044947     0.003019441180269499   -9.904528933371394e-07       415.82371185734206    4.232719827267087e-05     0.017700408207451414     0.020691711892539082      0.37161691847855594        1.379260677490121      0.13968768140826365      0.13968768140826365
                      200       351.98763924621903       0.1987997044901288       1.0079916105586673      0.22192941851810785    0.0030194411803589607   -9.904528933922885e-07         415.823711773257    4.232719871647561e-05      0.01770040825858422     0.020691711887793913       0.3716169184732969       1.3792606772011984      0.13968768183598104      0.13968768183598104
                      201       351.98763921347813      0.19879970448071507       1.0079916104622093      0.22192941861975357     0.003019441180256215   -9.904528933495758e-07        415.8237118120979   4.2327198528733346e-05     0.017700408232740255     0.020691711889731745       0.3716169184565091       1.3792606773333953      0.13968768216639885      0.13968768216639885
                      202        351.9876392096694      0.19879970447737927       1.0079916104869593      0.22192941859003462     0.003019441180331026   -9.904528933440413e-07       415.82371180295456   4.2327198641032025e-05     0.017700408234162586     0.020691711889016202      0.37161691848290823       1.3792606773029321      0.13968768256931924      0.13968768256931924
                      203       352.54054077120213      0.20029699411310936       1.0006292988703862       0.2381286143103414    0.0030163362490635945   -9.927863123362017e-07        420.1260303819572   1.1724534503622472e-05      0.01909178751501157     0.021110972745878566       0.3703548237921387       1.3938649049458292     0.043648818407145074     0.043648818407145074
                      204       352.54054076983084       0.2002969941133159       1.0006292988714396      0.23812861434380356     0.003016336249058044   -9.927863123618376e-07       420.12603038712956    1.172453446375484e-05     0.019091787518358584      0.02111097274665131       0.3703548237847297       1.3938649049642937      0.04364881823403369      0.04364881823403369
                      205         352.540540771982       0.2002969941126491       1.0006292988743688      0.23812861434187466    0.0030163362490745645   -9.927863123431285e-07        420.1260303843121   1.1724534503037979e-05     0.019091787514658683     0.021110972746042306      0.37035482377479056       1.3938649049536598     0.043648818288230584     0.043648818288230584
                      206        352.5405407707153      0.20029699411328095       1.0006292988623589       0.2381286143665906    0.0030163362490542543    -9.92786312363419e-07       420.12603038734164   1.1724534480223058e-05     0.019091787515405655     0.021110972746122808       0.3703548237558001       1.3938649049647012      0.04364881826588869      0.04364881826588869
                      207        352.5405407654607      0.20029699411261417       1.0006292988560705        0.238128614523358     0.003016336249003951   -9.927863124893296e-07       420.12603039234904   1.1724534489473526e-05        0.019091787509367     0.021110972744492855      0.37035482369058614       1.3938649049832639       0.0436488178671743       0.0436488178671743
                      208       352.54054076761895      0.20029699410964039       1.0006292988822931      0.23812861433696744     0.003016336248995256   -9.927863123766948e-07        420.1260303768752   1.1724534566933808e-05       0.0190917875132986      0.02111097274467714       0.3703548237605052       1.3938649049283476      0.04364881825043543      0.04364881825043543
                      209        352.5405407678893      0.20029699411398605       1.0006292988741468      0.23812861433125415    0.0030163362490226242   -9.927863122847237e-07       420.12603038184193   1.1724534509235333e-05     0.019091787514246714     0.021110972744953847      0.37035482377220297        1.393864904945343      0.04364881833111811      0.04364881833111811
                      210        351.7161548782615      0.20021219310442775       1.0005990952117685      0.25704999943927737     0.003005255193165173    -9.97310695233517e-07        420.9992394455417    1.159439637246813e-05      0.01885578855957162       0.0209481291636907      0.35823554781121136       1.3969547044726314     0.013577308287650266     0.013577308287650266
                      211        351.7161548751201       0.2002121931062508       1.0005990952063541      0.25704999951623186     0.003005255193149393    -9.97310695278603e-07        420.9992394513236   1.1594396346449175e-05     0.018855788558985582      0.02094812916288175       0.3582355477899523       1.3969547044918749      0.01357730814906941      0.01357730814906941
                      212        351.7161548751899      0.20021219310659913       1.0005990951966588      0.25704999950344565    0.0030052551931424756   -9.973106952711347e-07        420.9992394550889   1.1594396306472852e-05      0.01885578856311687      0.02094812916393064      0.35823554778990885       1.3969547045049198     0.013577308237010213     0.013577308237010213
